seed,sim_gens,init_corin,init_ednrb,init_opt,final_opt,fitness_width,lambda,replicate
3534786087023,80,0,0.05,0.13,0.876,0.6562,4,12
7084844534533,80,0,0.05,0.13,0.876,0.6562,4,13
4448345407081,80,0,0.05,0.13,0.876,0.6562,4,14
3886945572763,80,0,0.05,0.13,0.876,0.6562,4,15
4317314959675,80,0,0.05,0.13,0.876,0.6562,4,16
7658326247709,80,0,0.05,0.13,0.876,0.6562,4,17
2933184504802,80,0,0.05,0.13,0.876,0.6562,4,18
4325855085250,80,0,0.05,0.13,0.876,0.6562,4,19
7243425314692,80,0,0.05,0.13,0.876,0.6562,4,2
3584576299963,80,0,0.05,0.13,0.876,0.6562,4,20
7654776225510,80,0,0.05,0.13,0.876,0.6562,4,21
4278514606383,80,0,0.05,0.13,0.876,0.6562,4,22
4854525536200,80,0,0.05,0.13,0.876,0.6562,4,23
2950074547669,80,0,0.05,0.13,0.876,0.6562,4,24
7106954612865,80,0,0.05,0.13,0.876,0.6562,4,25
3560486201286,80,0,0.05,0.13,0.876,0.6562,4,26
3141265188790,80,0,0.05,0.13,0.876,0.6562,4,27
4311074895632,80,0,0.05,0.13,0.876,0.6562,4,28
7102624592258,80,0,0.05,0.13,0.876,0.6562,4,29
4338605182989,80,0,0.05,0.13,0.876,0.6562,4,3
7166654931600,80,0,0.05,0.13,0.876,0.6562,4,30
2998544715530,80,0,0.05,0.13,0.876,0.6562,4,4
1662004742866,80,0,0.05,0.13,0.876,0.6562,4,5
3085865036869,80,0,0.05,0.13,0.876,0.6562,4,6
3128485148460,80,0,0.05,0.13,0.876,0.6562,4,7
7183885022221,80,0,0.05,0.13,0.876,0.6562,4,8
7645936175609,80,0,0.05,0.13,0.876,0.6562,4,9
1801556316699,80,0,0.05,0.13,0.876,0.7805,15,1
3029234829041,80,0,0.05,0.13,0.876,0.7805,15,10
3128015144852,80,0,0.05,0.13,0.876,0.7805,15,11
7086634541512,80,0,0.05,0.13,0.876,0.7805,15,12
4667525509395,80,0,0.05,0.13,0.876,0.7805,15,13
3069004956086,80,0,0.05,0.13,0.876,0.7805,15,14
7079294517307,80,0,0.05,0.13,0.876,0.7805,15,15
2260825409266,80,0,0.05,0.13,0.876,0.7805,15,16
2989844676694,80,0,0.05,0.13,0.876,0.7805,15,17
7649886195172,80,0,0.05,0.13,0.876,0.7805,15,18
4353845305047,80,0,0.05,0.13,0.876,0.7805,15,19
3108425084121,80,0,0.05,0.13,0.876,0.7805,15,2
4292624723360,80,0,0.05,0.13,0.876,0.7805,15,20
2924844485248,80,0,0.05,0.13,0.876,0.7805,15,21
3593546337464,80,0,0.05,0.13,0.876,0.7805,15,22
7081324524731,80,0,0.05,0.13,0.876,0.7805,15,23
3530886049397,80,0,0.05,0.13,0.876,0.7805,15,24
1804126334142,80,0,0.05,0.13,0.876,0.7805,15,25
7073444500374,80,0,0.05,0.13,0.876,0.7805,15,26
3013334769110,80,0,0.05,0.13,0.876,0.7805,15,27
3128045146081,80,0,0.05,0.13,0.876,0.7805,15,28
3596156347549,80,0,0.05,0.13,0.876,0.7805,15,29
3013314769108,80,0,0.05,0.13,0.876,0.7805,15,3
3188365360185,80,0,0.05,0.13,0.876,0.7805,15,30
7668116310718,80,0,0.05,0.13,0.876,0.7805,15,4
3145065211596,80,0,0.05,0.13,0.876,0.7805,15,5
3163695277577,80,0,0.05,0.13,0.876,0.7805,15,6
4310974894775,80,0,0.05,0.13,0.876,0.7805,15,7
7238615287589,80,0,0.05,0.13,0.876,0.7805,15,8
2914604457040,80,0,0.05,0.13,0.876,0.7805,15,9
4267334515652,80,0,0.05,0.13,0.876,0.7805,4,1
3188675361146,80,0,0.05,0.13,0.876,0.7805,4,10
3087915042921,80,0,0.05,0.13,0.876,0.7805,4,11
7660736264184,80,0,0.05,0.13,0.876,0.7805,4,12
4292574722504,80,0,0.05,0.13,0.876,0.7805,4,13
7220675214548,80,0,0.05,0.13,0.876,0.7805,4,14
4768726309711,80,0,0.05,0.13,0.876,0.7805,4,15
7130834746984,80,0,0.05,0.13,0.876,0.7805,4,16
1789075986754,80,0,0.05,0.13,0.876,0.7805,4,17
2966054597685,80,0,0.05,0.13,0.876,0.7805,4,18
7149904856691,80,0,0.05,0.13,0.876,0.7805,4,19
3114465104417,80,0,0.05,0.13,0.876,0.7805,4,2
2685865922618,80,0,0.05,0.13,0.876,0.7805,4,20
1806336361552,80,0,0.05,0.13,0.876,0.7805,4,21
2934774506008,80,0,0.05,0.13,0.876,0.7805,4,22
3590176324464,80,0,0.05,0.13,0.876,0.7805,4,23
2983834655058,80,0,0.05,0.13,0.876,0.7805,4,24
2931064499773,80,0,0.05,0.13,0.876,0.7805,4,25
1804636336318,80,0,0.05,0.13,0.876,0.7805,4,26
3205295398522,80,0,0.05,0.13,0.876,0.7805,4,27
3087925042922,80,0,0.05,0.13,0.876,0.7805,4,28
7070684490119,80,0,0.05,0.13,0.876,0.7805,4,29
1713365402442,80,0,0.05,0.13,0.876,0.7805,4,3
3029244829040,80,0,0.05,0.13,0.876,0.7805,4,30
7078624516199,80,0,0.05,0.13,0.876,0.7805,4,4
1671124961886,80,0,0.05,0.13,0.876,0.7805,4,5
7159304897976,80,0,0.05,0.13,0.876,0.7805,4,6
7236975281254,80,0,0.05,0.13,0.876,0.7805,4,7
3047224885257,80,0,0.05,0.13,0.876,0.7805,4,8
3607676386704,80,0,0.05,0.13,0.876,0.7805,4,9
3002844733729,80,0,0.25,0.13,0.876,0.5446,15,1
3158885263078,80,0,0.25,0.13,0.876,0.5446,15,10
1668274885439,80,0,0.25,0.13,0.876,0.5446,15,11
2797515770231,80,0,0.25,0.13,0.876,0.5446,15,12
2938444518248,80,0,0.25,0.13,0.876,0.5446,15,13
3199015391866,80,0,0.25,0.13,0.876,0.5446,15,14
2249345502126,80,0,0.25,0.13,0.876,0.5446,15,15
7179034990534,80,0,0.25,0.13,0.876,0.5446,15,16
1799266269042,80,0,0.25,0.13,0.876,0.5446,15,17
2926624488341,80,0,0.25,0.13,0.876,0.5446,15,18
7191865072923,80,0,0.25,0.13,0.876,0.5446,15,19
3179785325369,80,0,0.25,0.13,0.876,0.5446,15,2
4769406314796,80,0,0.25,0.13,0.876,0.5446,15,20
3556116187035,80,0,0.25,0.13,0.876,0.5446,15,21
7100874586236,80,0,0.25,0.13,0.876,0.5446,15,22
2685925922617,80,0,0.25,0.13,0.876,0.5446,15,23
7095014568400,80,0,0.25,0.13,0.876,0.5446,15,24
7098574577598,80,0,0.25,0.13,0.876,0.5446,15,25
3562656208578,80,0,0.25,0.13,0.876,0.5446,15,26
7217885203444,80,0,0.25,0.13,0.876,0.5446,15,27
3047194885243,80,0,0.25,0.13,0.876,0.5446,15,28
2966944602762,80,0,0.25,0.13,0.876,0.5446,15,29
7218295203934,80,0,0.25,0.13,0.876,0.5446,15,3
3058364921658,80,0,0.25,0.13,0.876,0.5446,15,30
2999704720201,80,0,0.25,0.13,0.876,0.5446,15,4
4296584783689,80,0,0.25,0.13,0.876,0.5446,15,5
7185805031930,80,0,0.25,0.13,0.876,0.5446,15,6
3134455167672,80,0,0.25,0.13,0.876,0.5446,15,7
3087885042918,80,0,0.25,0.13,0.876,0.5446,15,8
7637376100219,80,0,0.25,0.13,0.876,0.5446,15,9
4509545439974,80,0,0.25,0.13,0.876,0.5446,4,1
3057844918656,80,0,0.25,0.13,0.876,0.5446,4,10
3165735284689,80,0,0.25,0.13,0.876,0.5446,4,11
2988424669974,80,0,0.25,0.13,0.876,0.5446,4,12
3587536313202,80,0,0.25,0.13,0.876,0.5446,4,13
3014334771091,80,0,0.25,0.13,0.876,0.5446,4,14
2999734720204,80,0,0.25,0.13,0.876,0.5446,4,15
7211795180112,80,0,0.25,0.13,0.876,0.5446,4,16
4273124559761,80,0,0.25,0.13,0.876,0.5446,4,17
7675806353539,80,0,0.25,0.13,0.876,0.5446,4,18
4328575121767,80,0,0.25,0.13,0.876,0.5446,4,19
7145014832199,80,0,0.25,0.13,0.876,0.5446,4,2
2938574518948,80,0,0.25,0.13,0.876,0.5446,4,20
2967524603356,80,0,0.25,0.13,0.876,0.5446,4,21
3567466229877,80,0,0.25,0.13,0.876,0.5446,4,22
4294564736954,80,0,0.25,0.13,0.876,0.5446,4,23
7655656233732,80,0,0.25,0.13,0.876,0.5446,4,24
4759116212532,80,0,0.25,0.13,0.876,0.5446,4,25
7098704578061,80,0,0.25,0.13,0.876,0.5446,4,26
3071614970705,80,0,0.25,0.13,0.876,0.5446,4,27
7238645287619,80,0,0.25,0.13,0.876,0.5446,4,28
7648876193614,80,0,0.25,0.13,0.876,0.5446,4,29
1671284963820,80,0,0.25,0.13,0.876,0.5446,4,3
3158855262936,80,0,0.25,0.13,0.876,0.5446,4,30
2754725496454,80,0,0.25,0.13,0.876,0.5446,4,4
4365755389510,80,0,0.25,0.13,0.876,0.5446,4,5
1678595167715,80,0,0.25,0.13,0.876,0.5446,4,6
4320215024166,80,0,0.25,0.13,0.876,0.5446,4,7
3128455148083,80,0,0.25,0.13,0.876,0.5446,4,8
2977834634701,80,0,0.25,0.13,0.876,0.5446,4,9
3608236388538,80,0,0.25,0.13,0.876,0.6562,15,1
7156194889899,80,0,0.25,0.13,0.876,0.6562,15,10
3148415224360,80,0,0.25,0.13,0.876,0.6562,15,11
2929384496944,80,0,0.25,0.13,0.876,0.6562,15,12
3539586108649,80,0,0.25,0.13,0.876,0.6562,15,13
3093205070302,80,0,0.25,0.13,0.876,0.6562,15,14
2916544457963,80,0,0.25,0.13,0.876,0.6562,15,15
4357075328666,80,0,0.25,0.13,0.876,0.6562,15,16
7105914611608,80,0,0.25,0.13,0.876,0.6562,15,17
3522695968797,80,0,0.25,0.13,0.876,0.6562,15,18
4365115388440,80,0,0.25,0.13,0.876,0.6562,15,19
7180274995868,80,0,0.25,0.13,0.876,0.6562,15,2
1657984648163,80,0,0.25,0.13,0.876,0.6562,15,20
2952754556898,80,0,0.25,0.13,0.876,0.6562,15,21
1797286243536,80,0,0.25,0.13,0.876,0.6562,15,22
2914614457041,80,0,0.25,0.13,0.876,0.6562,15,23
4759176212954,80,0,0.25,0.13,0.876,0.6562,15,24
7659596258059,80,0,0.25,0.13,0.876,0.6562,15,25
4275564574846,80,0,0.25,0.13,0.876,0.6562,15,26
4306474867240,80,0,0.25,0.13,0.876,0.6562,15,27
3148485224406,80,0,0.25,0.13,0.876,0.6562,15,28
7663126280296,80,0,0.25,0.13,0.876,0.6562,15,29
1666784863518,80,0,0.25,0.13,0.876,0.6562,15,3
7235095266003,80,0,0.25,0.13,0.876,0.6562,15,30
7687856401172,80,0,0.25,0.13,0.876,0.6562,15,4
3121515124535,80,0,0.25,0.13,0.876,0.6562,15,5
7248845346612,80,0,0.25,0.13,0.876,0.6562,15,6
4301284817779,80,0,0.25,0.13,0.876,0.6562,15,7
3195335378686,80,0,0.25,0.13,0.876,0.6562,15,8
7081504525325,80,0,0.25,0.13,0.876,0.6562,15,9
7053574466353,80,0,0.25,0.13,0.876,0.6562,4,1
3160175266965,80,0,0.25,0.13,0.876,0.6562,4,10
3065784943773,80,0,0.25,0.13,0.876,0.6562,4,11
3599976362212,80,0,0.25,0.13,0.876,0.6562,4,12
1657874647083,80,0,0.25,0.13,0.876,0.6562,4,13
7202575126382,80,0,0.25,0.13,0.876,0.6562,4,14
3610916398751,80,0,0.25,0.13,0.876,0.6562,4,15
3037144850829,80,0,0.25,0.13,0.876,0.6562,4,16
7647246186053,80,0,0.25,0.13,0.876,0.6562,4,17
2992004683686,80,0,0.25,0.13,0.876,0.6562,4,18
4296344781290,80,0,0.25,0.13,0.876,0.6562,4,19
7216215198775,80,0,0.25,0.13,0.876,0.6562,4,2
3540206110142,80,0,0.25,0.13,0.876,0.6562,4,20
3578416277810,80,0,0.25,0.13,0.876,0.6562,4,21
4273184559842,80,0,0.25,0.13,0.876,0.6562,4,22
3607636386670,80,0,0.25,0.13,0.876,0.6562,4,23
7103304593907,80,0,0.25,0.13,0.876,0.6562,4,24
7096804573512,80,0,0.25,0.13,0.876,0.6562,4,25
3572366250215,80,0,0.25,0.13,0.876,0.6562,4,26
3171515302055,80,0,0.25,0.13,0.876,0.6562,4,27
3066034945012,80,0,0.25,0.13,0.876,0.6562,4,28
2950984550507,80,0,0.25,0.13,0.876,0.6562,4,29
3171985302914,80,0,0.25,0.13,0.876,0.6562,4,3
7156444890721,80,0,0.25,0.13,0.876,0.6562,4,30
2916514457915,80,0,0.25,0.13,0.876,0.6562,4,4
7192925075064,80,0,0.25,0.13,0.876,0.6562,4,5
7142904820815,80,0,0.25,0.13,0.876,0.6562,4,6
7250035349748,80,0,0.25,0.13,0.876,0.6562,4,7
3020734802472,80,0,0.25,0.13,0.876,0.6562,4,8
4771086327433,80,0,0.25,0.13,0.876,0.6562,4,9
7643436144811,80,0,0.25,0.13,0.876,0.7805,15,1
7190145057411,80,0,0.25,0.13,0.876,0.7805,15,10
3186645348476,80,0,0.25,0.13,0.876,0.7805,15,11
2961854583731,80,0,0.25,0.13,0.876,0.7805,15,12
3601356369738,80,0,0.25,0.13,0.876,0.7805,15,13
7147154843422,80,0,0.25,0.13,0.876,0.7805,15,14
4280134615291,80,0,0.25,0.13,0.876,0.7805,15,15
3123255130041,80,0,0.25,0.13,0.876,0.7805,15,16
2934824506032,80,0,0.25,0.13,0.876,0.7805,15,17
4763106238503,80,0,0.25,0.13,0.876,0.7805,15,18
3138885180597,80,0,0.25,0.13,0.876,0.7805,15,19
3010484760657,80,0,0.25,0.13,0.876,0.7805,15,2
2922364474894,80,0,0.25,0.13,0.876,0.7805,15,20
4287854665100,80,0,0.25,0.13,0.876,0.7805,15,21
3523675971898,80,0,0.25,0.13,0.876,0.7805,15,22
2975664626096,80,0,0.25,0.13,0.876,0.7805,15,23
7675536352803,80,0,0.25,0.13,0.876,0.7805,15,24
4684265807125,80,0,0.25,0.13,0.876,0.7805,15,25
2987754669198,80,0,0.25,0.13,0.876,0.7805,15,26
7197135096151,80,0,0.25,0.13,0.876,0.7805,15,27
7250065349791,80,0,0.25,0.13,0.876,0.7805,15,28
3532626066764,80,0,0.25,0.13,0.876,0.7805,15,29
3114005100514,80,0,0.25,0.13,0.876,0.7805,15,3
4333345160330,80,0,0.25,0.13,0.876,0.7805,15,30
3547886152322,80,0,0.25,0.13,0.876,0.7805,15,4
3182465336353,80,0,0.25,0.13,0.876,0.7805,15,5
3149925230810,80,0,0.25,0.13,0.876,0.7805,15,6
3066764948255,80,0,0.25,0.13,0.876,0.7805,15,7
7231415251700,80,0,0.25,0.13,0.876,0.7805,15,8
4304184702502,80,0,0.25,0.13,0.876,0.7805,15,9
2972764619506,80,0,0.25,0.13,0.876,0.7805,4,1
4333375160583,80,0,0.25,0.13,0.876,0.7805,4,10
4300984817647,80,0,0.25,0.13,0.876,0.7805,4,11
3561726206789,80,0,0.25,0.13,0.876,0.7805,4,12
7068024479363,80,0,0.25,0.13,0.876,0.7805,4,13
7245105325865,80,0,0.25,0.13,0.876,0.7805,4,14
3547476150554,80,0,0.25,0.13,0.876,0.7805,4,15
1674035074105,80,0,0.25,0.13,0.876,0.7805,4,16
7672216338288,80,0,0.25,0.13,0.876,0.7805,4,17
2958034570917,80,0,0.25,0.13,0.876,0.7805,4,18
3075004981658,80,0,0.25,0.13,0.876,0.7805,4,19
3197175387248,80,0,0.25,0.13,0.876,0.7805,4,2
3601386369739,80,0,0.25,0.13,0.876,0.7805,4,20
7632886030161,80,0,0.25,0.13,0.876,0.7805,4,21
7121484675732,80,0,0.25,0.13,0.876,0.7805,4,22
3553086170876,80,0,0.25,0.13,0.876,0.7805,4,23
7069284486565,80,0,0.25,0.13,0.876,0.7805,4,24
2987674669173,80,0,0.25,0.13,0.876,0.7805,4,25
4736465866245,80,0,0.25,0.13,0.876,0.7805,4,26
4327055112283,80,0,0.25,0.13,0.876,0.7805,4,27
4301084817699,80,0,0.25,0.13,0.876,0.7805,4,28
2981594649625,80,0,0.25,0.13,0.876,0.7805,4,29
7198925111333,80,0,0.25,0.13,0.876,0.7805,4,3
7188845053586,80,0,0.25,0.13,0.876,0.7805,4,30
4280184615929,80,0,0.25,0.13,0.876,0.7805,4,4
3034714840180,80,0,0.25,0.13,0.876,0.7805,4,5
1670024943220,80,0,0.25,0.13,0.876,0.7805,4,6
7224225226592,80,0,0.25,0.13,0.876,0.7805,4,7
3056694913253,80,0,0.25,0.13,0.876,0.7805,4,8
4974285542008,80,0,0.25,0.13,0.876,0.7805,4,9
3004844740413,80,0.01,0,0.13,0.876,0.5446,15,1
3571856248252,80,0.01,0,0.13,0.876,0.5446,15,10
2966034597681,80,0.01,0,0.13,0.876,0.5446,15,11
3191655367495,80,0.01,0,0.13,0.876,0.5446,15,12
7176564978095,80,0.01,0,0.13,0.876,0.5446,15,13
4606145694048,80,0.01,0,0.13,0.876,0.5446,15,14
7470665402250,80,0.01,0,0.13,0.876,0.5446,15,15
7077554508984,80,0.01,0,0.13,0.876,0.5446,15,16
3153785240123,80,0.01,0,0.13,0.876,0.5446,15,17
3086625038634,80,0.01,0,0.13,0.876,0.5446,15,18
2920964469394,80,0.01,0,0.13,0.876,0.5446,15,19
3535496092546,80,0.01,0,0.13,0.876,0.5446,15,2
7212935183855,80,0.01,0,0.13,0.876,0.5446,15,20
4351965289955,80,0.01,0,0.13,0.876,0.5446,15,21
3054914911055,80,0.01,0,0.13,0.876,0.5446,15,22
3437915415837,80,0.01,0,0.13,0.876,0.5446,15,23
3055514911654,80,0.01,0,0.13,0.876,0.5446,15,24
3050534893801,80,0.01,0,0.13,0.876,0.5446,15,25
7234465265575,80,0.01,0,0.13,0.876,0.5446,15,26
3586296306139,80,0.01,0,0.13,0.876,0.5446,15,27
2965964597028,80,0.01,0,0.13,0.876,0.5446,15,28
7154004881871,80,0.01,0,0.13,0.876,0.5446,15,29
3585086301825,80,0.01,0,0.13,0.876,0.5446,15,3
7097124575445,80,0.01,0,0.13,0.876,0.5446,15,30
3007994753149,80,0.01,0,0.13,0.876,0.5446,15,4
2995794703902,80,0.01,0,0.13,0.876,0.5446,15,5
7074604501403,80,0.01,0,0.13,0.876,0.5446,15,6
4420096341331,80,0.01,0,0.13,0.876,0.5446,15,7
7069274486565,80,0.01,0,0.13,0.876,0.5446,15,8
1684645322598,80,0.01,0,0.13,0.876,0.5446,15,9
7551635408672,80,0.01,0,0.13,0.876,0.5446,4,1
1651814578099,80,0.01,0,0.13,0.876,0.5446,4,10
7649856195168,80,0.01,0,0.13,0.876,0.5446,4,11
1663964788862,80,0.01,0,0.13,0.876,0.5446,4,12
4338575182964,80,0.01,0,0.13,0.876,0.5446,4,13
7126824714122,80,0.01,0,0.13,0.876,0.5446,4,14
7132504751631,80,0.01,0,0.13,0.876,0.5446,4,15
1801616317228,80,0.01,0,0.13,0.876,0.5446,4,16
3063664935906,80,0.01,0,0.13,0.876,0.5446,4,17
1677475143468,80,0.01,0,0.13,0.876,0.5446,4,18
3604916379125,80,0.01,0,0.13,0.876,0.5446,4,19
2978054635537,80,0.01,0,0.13,0.876,0.5446,4,2
3074354979913,80,0.01,0,0.13,0.876,0.5446,4,20
4308664880554,80,0.01,0,0.13,0.876,0.5446,4,21
1681325270349,80,0.01,0,0.13,0.876,0.5446,4,22
3009574758152,80,0.01,0,0.13,0.876,0.5446,4,23
7231175250961,80,0.01,0,0.13,0.876,0.5446,4,24
3158975263206,80,0.01,0,0.13,0.876,0.5446,4,25
3049324892225,80,0.01,0,0.13,0.876,0.5446,4,26
7083354532567,80,0.01,0,0.13,0.876,0.5446,4,27
3558546194023,80,0.01,0,0.13,0.876,0.5446,4,28
4350835288537,80,0.01,0,0.13,0.876,0.5446,4,29
7084794534166,80,0.01,0,0.13,0.876,0.5446,4,3
3572226248735,80,0.01,0,0.13,0.876,0.5446,4,30
4368595400871,80,0.01,0,0.13,0.876,0.5446,4,4
2425655709610,80,0.01,0,0.13,0.876,0.5446,4,5
7673286342785,80,0.01,0,0.13,0.876,0.5446,4,6
2933114504740,80,0.01,0,0.13,0.876,0.5446,4,7
7674536351620,80,0.01,0,0.13,0.876,0.5446,4,8
7145074832246,80,0.01,0,0.13,0.876,0.5446,4,9
7201105119009,80,0.01,0,0.13,0.876,0.6562,15,1
2961804583469,80,0.01,0,0.13,0.876,0.6562,15,10
7665196288257,80,0.01,0,0.13,0.876,0.6562,15,11
3089735056013,80,0.01,0,0.13,0.876,0.6562,15,12
4358965339432,80,0.01,0,0.13,0.876,0.6562,15,13
7056644472061,80,0.01,0,0.13,0.876,0.6562,15,14
3114375103031,80,0.01,0,0.13,0.876,0.6562,15,15
3542796125501,80,0.01,0,0.13,0.876,0.6562,15,16
3044904878526,80,0.01,0,0.13,0.876,0.6562,15,17
3192885373924,80,0.01,0,0.13,0.876,0.6562,15,18
2521605718263,80,0.01,0,0.13,0.876,0.6562,15,19
1648804526237,80,0.01,0,0.13,0.876,0.6562,15,2
3033444838513,80,0.01,0,0.13,0.876,0.6562,15,20
4314564936839,80,0.01,0,0.13,0.876,0.6562,15,21
7227845242106,80,0.01,0,0.13,0.876,0.6562,15,22
4325825085220,80,0.01,0,0.13,0.876,0.6562,15,23
3166335285900,80,0.01,0,0.13,0.876,0.6562,15,24
4347955255630,80,0.01,0,0.13,0.876,0.6562,15,25
3060074926847,80,0.01,0,0.13,0.876,0.6562,15,26
7107994614465,80,0.01,0,0.13,0.876,0.6562,15,27
3579796286066,80,0.01,0,0.13,0.876,0.6562,15,28
7225025227660,80,0.01,0,0.13,0.876,0.6562,15,29
2972084617251,80,0.01,0,0.13,0.876,0.6562,15,3
3562696209222,80,0.01,0,0.13,0.876,0.6562,15,30
4327025112258,80,0.01,0,0.13,0.876,0.6562,15,4
7682216375611,80,0.01,0,0.13,0.876,0.6562,15,5
4752856059712,80,0.01,0,0.13,0.876,0.6562,15,6
2983764654866,80,0.01,0,0.13,0.876,0.6562,15,7
3521145961704,80,0.01,0,0.13,0.876,0.6562,15,8
4318234998227,80,0.01,0,0.13,0.876,0.6562,15,9
3109175086229,80,0.01,0,0.13,0.876,0.6562,4,1
3561206204536,80,0.01,0,0.13,0.876,0.6562,4,10
1650414549796,80,0.01,0,0.13,0.876,0.6562,4,11
4332555158514,80,0.01,0,0.13,0.876,0.6562,4,12
4303394838923,80,0.01,0,0.13,0.876,0.6562,4,13
7681146373837,80,0.01,0,0.13,0.876,0.6562,4,14
1676155114129,80,0.01,0,0.13,0.876,0.6562,4,15
2979094641038,80,0.01,0,0.13,0.876,0.6562,4,16
3167815291998,80,0.01,0,0.13,0.876,0.6562,4,17
3019314799832,80,0.01,0,0.13,0.876,0.6562,4,18
2996694706024,80,0.01,0,0.13,0.876,0.6562,4,19
3589866322466,80,0.01,0,0.13,0.876,0.6562,4,2
4358935339416,80,0.01,0,0.13,0.876,0.6562,4,20
3151595232880,80,0.01,0,0.13,0.876,0.6562,4,21
4312924917544,80,0.01,0,0.13,0.876,0.6562,4,22
3114415103033,80,0.01,0,0.13,0.876,0.6562,4,23
7158264896838,80,0.01,0,0.13,0.876,0.6562,4,24
3060134927848,80,0.01,0,0.13,0.876,0.6562,4,25
3158655261865,80,0.01,0,0.13,0.876,0.6562,4,26
7644406161094,80,0.01,0,0.13,0.876,0.6562,4,27
2948894546156,80,0.01,0,0.13,0.876,0.6562,4,28
7168614940155,80,0.01,0,0.13,0.876,0.6562,4,29
3549586156871,80,0.01,0,0.13,0.876,0.6562,4,3
2961234581663,80,0.01,0,0.13,0.876,0.6562,4,30
3113975100512,80,0.01,0,0.13,0.876,0.6562,4,4
2920644468809,80,0.01,0,0.13,0.876,0.6562,4,5
4285744649430,80,0.01,0,0.13,0.876,0.6562,4,6
7633916048653,80,0.01,0,0.13,0.876,0.6562,4,7
2990974679352,80,0.01,0,0.13,0.876,0.6562,4,8
3142965196992,80,0.01,0,0.13,0.876,0.6562,4,9
7241985306219,80,0.01,0,0.13,0.876,0.7805,15,1
2929114496580,80,0.01,0,0.13,0.876,0.7805,15,10
4752826059125,80,0.01,0,0.13,0.876,0.7805,15,11
7156094889861,80,0.01,0,0.13,0.876,0.7805,15,12
4329615136935,80,0.01,0,0.13,0.876,0.7805,15,13
2980284642881,80,0.01,0,0.13,0.876,0.7805,15,14
7151724862830,80,0.01,0,0.13,0.876,0.7805,15,15
7680086372514,80,0.01,0,0.13,0.876,0.7805,15,16
3082445018285,80,0.01,0,0.13,0.876,0.7805,15,17
3155865248597,80,0.01,0,0.13,0.876,0.7805,15,18
7669686316335,80,0.01,0,0.13,0.876,0.7805,15,19
7124404697349,80,0.01,0,0.13,0.876,0.7805,15,2
3092605066642,80,0.01,0,0.13,0.876,0.7805,15,20
3024864812100,80,0.01,0,0.13,0.876,0.7805,15,21
4363555373817,80,0.01,0,0.13,0.876,0.7805,15,22
7153254874543,80,0.01,0,0.13,0.876,0.7805,15,23
3129535150348,80,0.01,0,0.13,0.876,0.7805,15,24
3191375367426,80,0.01,0,0.13,0.876,0.7805,15,25
3017274792223,80,0.01,0,0.13,0.876,0.7805,15,26
7050484462321,80,0.01,0,0.13,0.876,0.7805,15,27
3529736044759,80,0.01,0,0.13,0.876,0.7805,15,28
3184985345291,80,0.01,0,0.13,0.876,0.7805,15,29
7050454462324,80,0.01,0,0.13,0.876,0.7805,15,3
7676796359974,80,0.01,0,0.13,0.876,0.7805,15,30
4353815305029,80,0.01,0,0.13,0.876,0.7805,15,4
7639426115469,80,0.01,0,0.13,0.876,0.7805,15,5
3578396277809,80,0.01,0,0.13,0.876,0.7805,15,6
2948864546112,80,0.01,0,0.13,0.876,0.7805,15,7
4763016237630,80,0.01,0,0.13,0.876,0.7805,15,8
3010194760100,80,0.01,0,0.13,0.876,0.7805,15,9
3040054859030,80,0.01,0,0.13,0.876,0.7805,4,1
3599546360534,80,0.01,0,0.13,0.876,0.7805,4,10
7117854658654,80,0.01,0,0.13,0.876,0.7805,4,11
4349005266786,80,0.01,0,0.13,0.876,0.7805,4,12
3092635066985,80,0.01,0,0.13,0.876,0.7805,4,13
3542786125500,80,0.01,0,0.13,0.876,0.7805,4,14
4353785305017,80,0.01,0,0.13,0.876,0.7805,4,15
4260934471824,80,0.01,0,0.13,0.876,0.7805,4,16
4335745169810,80,0.01,0,0.13,0.876,0.7805,4,17
3055034911127,80,0.01,0,0.13,0.876,0.7805,4,18
4267244514991,80,0.01,0,0.13,0.876,0.7805,4,19
6099545646762,80,0.01,0,0.13,0.876,0.7805,4,2
4329585136467,80,0.01,0,0.13,0.876,0.7805,4,20
7251235356079,80,0.01,0,0.13,0.876,0.7805,4,21
4297874804623,80,0.01,0,0.13,0.876,0.7805,4,22
4355865319243,80,0.01,0,0.13,0.876,0.7805,4,23
4322215045985,80,0.01,0,0.13,0.876,0.7805,4,24
1664004790124,80,0.01,0,0.13,0.876,0.7805,4,25
4362705366568,80,0.01,0,0.13,0.876,0.7805,4,26
3610696396639,80,0.01,0,0.13,0.876,0.7805,4,27
2982484651022,80,0.01,0,0.13,0.876,0.7805,4,28
7141124818866,80,0.01,0,0.13,0.876,0.7805,4,29
7687966401229,80,0.01,0,0.13,0.876,0.7805,4,3
2929614497806,80,0.01,0,0.13,0.876,0.7805,4,30
7151754862840,80,0.01,0,0.13,0.876,0.7805,4,4
7116724644474,80,0.01,0,0.13,0.876,0.7805,4,5
2950954550309,80,0.01,0,0.13,0.876,0.7805,4,6
7664106284142,80,0.01,0,0.13,0.876,0.7805,4,7
2956504569653,80,0.01,0,0.13,0.876,0.7805,4,8
4365205388478,80,0.01,0,0.13,0.876,0.7805,4,9
4321055027943,80,0.01,0.01,0.13,0.876,0.5446,15,1
4754456102866,80,0.01,0.01,0.13,0.876,0.5446,15,10
