seed,sim_gens,init_corin,init_ednrb,init_opt,final_opt,fitness_width,lambda,replicate
2077398163629,80,0,0.05,0.13,0.876,0.6562,4,19
2268278562603,80,0,0.05,0.13,0.876,0.6562,4,2
2647389375230,80,0,0.05,0.13,0.876,0.6562,4,20
2404638853424,80,0,0.05,0.13,0.876,0.6562,4,21
2571279208338,80,0,0.05,0.13,0.876,0.6562,4,22
2348478736280,80,0,0.05,0.13,0.876,0.6562,4,23
2717339527374,80,0,0.05,0.13,0.876,0.6562,4,24
2352168744446,80,0,0.05,0.13,0.876,0.6562,4,25
2079428169788,80,0,0.05,0.13,0.876,0.6562,4,26
2774549648918,80,0,0.05,0.13,0.876,0.6562,4,27
2235708501046,80,0,0.05,0.13,0.876,0.6562,4,28
2614559302365,80,0,0.05,0.13,0.876,0.6562,4,29
2437898927626,80,0,0.05,0.13,0.876,0.6562,4,3
2094358201176,80,0,0.05,0.13,0.876,0.6562,4,30
2689539464570,80,0,0.05,0.13,0.876,0.6562,4,4
2341888720660,80,0,0.05,0.13,0.876,0.6562,4,5
2485569032704,80,0,0.05,0.13,0.876,0.6562,4,6
2732379559031,80,0,0.05,0.13,0.876,0.6562,4,7
2082218174834,80,0,0.05,0.13,0.876,0.6562,4,8
2368098780824,80,0,0.05,0.13,0.876,0.6562,4,9
2321718677815,80,0,0.05,0.13,0.876,0.7805,15,1
2456048967273,80,0,0.05,0.13,0.876,0.7805,15,10
2483939028537,80,0,0.05,0.13,0.876,0.7805,15,11
2060968129606,80,0,0.05,0.13,0.876,0.7805,15,12
2333628705427,80,0,0.05,0.13,0.876,0.7805,15,13
2581949229150,80,0,0.05,0.13,0.876,0.7805,15,14
1958847922465,80,0,0.05,0.13,0.876,0.7805,15,15
2216708460868,80,0,0.05,0.13,0.876,0.7805,15,16
2097068206097,80,0,0.05,0.13,0.876,0.7805,15,17
2494729052963,80,0,0.05,0.13,0.876,0.7805,15,18
2083308177668,80,0,0.05,0.13,0.876,0.7805,15,19
2286058599882,80,0,0.05,0.13,0.876,0.7805,15,2
2650379381131,80,0,0.05,0.13,0.876,0.7805,15,20
2421368889838,80,0,0.05,0.13,0.876,0.7805,15,21
2575209215392,80,0,0.05,0.13,0.876,0.7805,15,22
2366228774663,80,0,0.05,0.13,0.876,0.7805,15,23
2694129476656,80,0,0.05,0.13,0.876,0.7805,15,24
2361558765812,80,0,0.05,0.13,0.876,0.7805,15,25
2077678164547,80,0,0.05,0.13,0.876,0.7805,15,26
2796169699018,80,0,0.05,0.13,0.876,0.7805,15,27
2246108524834,80,0,0.05,0.13,0.876,0.7805,15,28
2630389335324,80,0,0.05,0.13,0.876,0.7805,15,29
2433688918869,80,0,0.05,0.13,0.876,0.7805,15,3
2067338141979,80,0,0.05,0.13,0.876,0.7805,15,30
2662499406697,80,0,0.05,0.13,0.876,0.7805,15,4
2323018682381,80,0,0.05,0.13,0.876,0.7805,15,5
2490159042267,80,0,0.05,0.13,0.876,0.7805,15,6
2731289557244,80,0,0.05,0.13,0.876,0.7805,15,7
2077438163682,80,0,0.05,0.13,0.876,0.7805,15,8
2400598844809,80,0,0.05,0.13,0.876,0.7805,15,9
2526729121138,80,0,0.05,0.13,0.876,0.7805,4,1
2179428378801,80,0,0.05,0.13,0.876,0.7805,4,10
2359838761009,80,0,0.05,0.13,0.876,0.7805,4,11
2776399654343,80,0,0.05,0.13,0.876,0.7805,4,12
2506339077534,80,0,0.05,0.13,0.876,0.7805,4,13
2258208550728,80,0,0.05,0.13,0.876,0.7805,4,14
2662569406710,80,0,0.05,0.13,0.876,0.7805,4,15
2409488863865,80,0,0.05,0.13,0.876,0.7805,4,16
2739359573424,80,0,0.05,0.13,0.876,0.7805,4,17
2350768742049,80,0,0.05,0.13,0.876,0.7805,4,18
2753789606845,80,0,0.05,0.13,0.876,0.7805,4,19
2555669182764,80,0,0.05,0.13,0.876,0.7805,4,2
1972367949930,80,0,0.05,0.13,0.876,0.7805,4,20
2204688434209,80,0,0.05,0.13,0.876,0.7805,4,21
2269848564788,80,0,0.05,0.13,0.876,0.7805,4,22
2483639027538,80,0,0.05,0.13,0.876,0.7805,4,23
2142778306809,80,0,0.05,0.13,0.876,0.7805,4,24
2476999015579,80,0,0.05,0.13,0.876,0.7805,4,25
2763489626152,80,0,0.05,0.13,0.876,0.7805,4,26
2045728103220,80,0,0.05,0.13,0.876,0.7805,4,27
2378898804824,80,0,0.05,0.13,0.876,0.7805,4,28
1987157981725,80,0,0.05,0.13,0.876,0.7805,4,29
2194028412214,80,0,0.05,0.13,0.876,0.7805,4,3
2769169638806,80,0,0.05,0.13,0.876,0.7805,4,30
1958887922490,80,0,0.05,0.13,0.876,0.7805,4,4
2530159127429,80,0,0.05,0.13,0.876,0.7805,4,5
2356238755248,80,0,0.05,0.13,0.876,0.7805,4,6
2111038238647,80,0,0.05,0.13,0.876,0.7805,4,7
2761729620509,80,0,0.05,0.13,0.876,0.7805,4,8
2231328491057,80,0,0.05,0.13,0.876,0.7805,4,9
2396698836862,80,0,0.25,0.13,0.876,0.5446,15,1
2260098554704,80,0,0.25,0.13,0.876,0.5446,15,10
2216388460837,80,0,0.25,0.13,0.876,0.5446,15,11
2639369355164,80,0,0.25,0.13,0.876,0.5446,15,12
2380358807881,80,0,0.25,0.13,0.876,0.5446,15,13
2178458376775,80,0,0.25,0.13,0.876,0.5446,15,14
2745649586927,80,0,0.25,0.13,0.876,0.5446,15,15
2483969028909,80,0,0.25,0.13,0.876,0.5446,15,16
2606249283231,80,0,0.25,0.13,0.876,0.5446,15,17
2206808437910,80,0,0.25,0.13,0.876,0.5446,15,18
2676439436033,80,0,0.25,0.13,0.876,0.5446,15,19
2426498901247,80,0,0.25,0.13,0.876,0.5446,15,2
2054108112749,80,0,0.25,0.13,0.876,0.5446,15,20
2348438736254,80,0,0.25,0.13,0.876,0.5446,15,21
2186158393365,80,0,0.25,0.13,0.876,0.5446,15,22
2404788853561,80,0,0.25,0.13,0.876,0.5446,15,23
2011768030938,80,0,0.25,0.13,0.876,0.5446,15,24
2404698853496,80,0,0.25,0.13,0.876,0.5446,15,25
2679319440838,80,0,0.25,0.13,0.876,0.5446,15,26
1967517938523,80,0,0.25,0.13,0.876,0.5446,15,27
2505249075007,80,0,0.25,0.13,0.876,0.5446,15,28
2119858256052,80,0,0.25,0.13,0.876,0.5446,15,29
2277368581543,80,0,0.25,0.13,0.876,0.5446,15,3
2692899471039,80,0,0.25,0.13,0.876,0.5446,15,30
2090578190800,80,0,0.25,0.13,0.876,0.5446,15,4
2397278837881,80,0,0.25,0.13,0.876,0.5446,15,5
2216358460238,80,0,0.25,0.13,0.876,0.5446,15,6
2031528073264,80,0,0.25,0.13,0.876,0.5446,15,7
2678159438348,80,0,0.25,0.13,0.876,0.5446,15,8
2316498667028,80,0,0.25,0.13,0.876,0.5446,15,9
2228608483732,80,0,0.25,0.13,0.876,0.5446,4,1
2582449232217,80,0,0.25,0.13,0.876,0.5446,4,10
2409498863866,80,0,0.25,0.13,0.876,0.5446,4,11
1983517972101,80,0,0.25,0.13,0.876,0.5446,4,12
2247848527336,80,0,0.25,0.13,0.876,0.5446,4,13
2455398964887,80,0,0.25,0.13,0.876,0.5446,4,14
2090608190813,80,0,0.25,0.13,0.876,0.5446,4,15
2357288756335,80,0,0.25,0.13,0.876,0.5446,4,16
2023418056240,80,0,0.25,0.13,0.876,0.5446,4,17
2422708894350,80,0,0.25,0.13,0.876,0.5446,4,18
1957567920276,80,0,0.25,0.13,0.876,0.5446,4,19
2198838419382,80,0,0.25,0.13,0.876,0.5446,4,2
2790049683737,80,0,0.25,0.13,0.876,0.5446,4,20
2491039044379,80,0,0.25,0.13,0.876,0.5446,4,21
2443168937425,80,0,0.25,0.13,0.876,0.5446,4,22
2221228470027,80,0,0.25,0.13,0.876,0.5446,4,23
2608689290437,80,0,0.25,0.13,0.876,0.5446,4,24
2223218473190,80,0,0.25,0.13,0.876,0.5446,4,25
1946147897085,80,0,0.25,0.13,0.876,0.5446,4,26
2654949390645,80,0,0.25,0.13,0.876,0.5446,4,27
2332868703617,80,0,0.25,0.13,0.876,0.5446,4,28
2720329533829,80,0,0.25,0.13,0.876,0.5446,4,29
2560449192353,80,0,0.25,0.13,0.876,0.5446,4,3
1938847888537,80,0,0.25,0.13,0.876,0.5446,4,30
2745619586718,80,0,0.25,0.13,0.876,0.5446,4,4
2230568488631,80,0,0.25,0.13,0.876,0.5446,4,5
2417618882655,80,0,0.25,0.13,0.876,0.5446,4,6
2594979258427,80,0,0.25,0.13,0.876,0.5446,4,7
1945527896015,80,0,0.25,0.13,0.876,0.5446,4,8
2523999115539,80,0,0.25,0.13,0.876,0.5446,4,9
2679379440999,80,0,0.25,0.13,0.876,0.6562,15,1
2124358267516,80,0,0.25,0.13,0.876,0.6562,15,10
1983387972047,80,0,0.25,0.13,0.876,0.6562,15,11
2409318863735,80,0,0.25,0.13,0.876,0.6562,15,12
2666899414544,80,0,0.25,0.13,0.876,0.6562,15,13
2003838016371,80,0,0.25,0.13,0.876,0.6562,15,14
2508679083569,80,0,0.25,0.13,0.876,0.6562,15,15
2775779653556,80,0,0.25,0.13,0.876,0.6562,15,16
2470708999580,80,0,0.25,0.13,0.876,0.6562,15,17
1975277955789,80,0,0.25,0.13,0.876,0.6562,15,18
2373098790327,80,0,0.25,0.13,0.876,0.6562,15,19
2620619313979,80,0,0.25,0.13,0.876,0.6562,15,2
2350818742128,80,0,0.25,0.13,0.876,0.6562,15,20
2045688102741,80,0,0.25,0.13,0.876,0.6562,15,21
1993667994697,80,0,0.25,0.13,0.876,0.6562,15,22
2646439371555,80,0,0.25,0.13,0.876,0.6562,15,23
2187298394908,80,0,0.25,0.13,0.876,0.6562,15,24
2648499377828,80,0,0.25,0.13,0.876,0.6562,15,25
2396708836853,80,0,0.25,0.13,0.876,0.6562,15,26
2208768442194,80,0,0.25,0.13,0.876,0.6562,15,27
2744849585138,80,0,0.25,0.13,0.876,0.6562,15,28
2275898576710,80,0,0.25,0.13,0.876,0.6562,15,29
2139338301057,80,0,0.25,0.13,0.876,0.6562,15,3
2393748828859,80,0,0.25,0.13,0.876,0.6562,15,30
2336668710895,80,0,0.25,0.13,0.876,0.6562,15,4
2680349444644,80,0,0.25,0.13,0.876,0.6562,15,5
1971557948112,80,0,0.25,0.13,0.876,0.6562,15,6
2166698351447,80,0,0.25,0.13,0.876,0.6562,15,7
2394508830231,80,0,0.25,0.13,0.876,0.6562,15,8
2074298156990,80,0,0.25,0.13,0.876,0.6562,15,9
1945587896624,80,0,0.25,0.13,0.876,0.6562,4,1
2711099512821,80,0,0.25,0.13,0.876,0.6562,4,10
2639029354966,80,0,0.25,0.13,0.876,0.6562,4,11
2216798460903,80,0,0.25,0.13,0.876,0.6562,4,12
1964507933129,80,0,0.25,0.13,0.876,0.6562,4,13
2629999334718,80,0,0.25,0.13,0.876,0.6562,4,14
2335788709276,80,0,0.25,0.13,0.876,0.6562,4,15
2060908129584,80,0,0.25,0.13,0.876,0.6562,4,16
2158088331721,80,0,0.25,0.13,0.876,0.6562,4,17
2654469389781,80,0,0.25,0.13,0.876,0.6562,4,18
2256608546759,80,0,0.25,0.13,0.876,0.6562,4,19
2008228024001,80,0,0.25,0.13,0.876,0.6562,4,2
2496169055630,80,0,0.25,0.13,0.876,0.6562,4,20
2785729673343,80,0,0.25,0.13,0.876,0.6562,4,21
2638919354561,80,0,0.25,0.13,0.876,0.6562,4,22
1979797965992,80,0,0.25,0.13,0.876,0.6562,4,23
2433558918648,80,0,0.25,0.13,0.876,0.6562,4,24
1983467972062,80,0,0.25,0.13,0.876,0.6562,4,25
2228638483741,80,0,0.25,0.13,0.876,0.6562,4,26
2413378870698,80,0,0.25,0.13,0.876,0.6562,4,27
2090428190645,80,0,0.25,0.13,0.876,0.6562,4,28
2578279222376,80,0,0.25,0.13,0.876,0.6562,4,29
2693069472293,80,0,0.25,0.13,0.876,0.6562,4,3
2239718510686,80,0,0.25,0.13,0.876,0.6562,4,30
2508659083564,80,0,0.25,0.13,0.876,0.6562,4,4
1947257898337,80,0,0.25,0.13,0.876,0.6562,4,5
2659489399892,80,0,0.25,0.13,0.876,0.6562,4,6
2456648969798,80,0,0.25,0.13,0.876,0.6562,4,7
2226898480709,80,0,0.25,0.13,0.876,0.6562,4,8
2759059615412,80,0,0.25,0.13,0.876,0.6562,4,9
1953207909228,80,0,0.25,0.13,0.876,0.7805,15,1
2706929503354,80,0,0.25,0.13,0.876,0.7805,15,10
2659189397802,80,0,0.25,0.13,0.876,0.7805,15,11
2212178450662,80,0,0.25,0.13,0.876,0.7805,15,12
1931867875424,80,0,0.25,0.13,0.876,0.7805,15,13
2617269308316,80,0,0.25,0.13,0.876,0.7805,15,14
2328358693560,80,0,0.25,0.13,0.876,0.7805,15,15
2040698092811,80,0,0.25,0.13,0.876,0.7805,15,16
2161928339711,80,0,0.25,0.13,0.876,0.7805,15,17
2645659370185,80,0,0.25,0.13,0.876,0.7805,15,18
2226868480681,80,0,0.25,0.13,0.876,0.7805,15,19
1999778007889,80,0,0.25,0.13,0.876,0.7805,15,2
2476269012341,80,0,0.25,0.13,0.876,0.7805,15,20
2784859672155,80,0,0.25,0.13,0.876,0.7805,15,21
2613139299229,80,0,0.25,0.13,0.876,0.7805,15,22
1975247955747,80,0,0.25,0.13,0.876,0.7805,15,23
2443328938273,80,0,0.25,0.13,0.876,0.7805,15,24
1974487954752,80,0,0.25,0.13,0.876,0.7805,15,25
2252958538739,80,0,0.25,0.13,0.876,0.7805,15,26
2412778869567,80,0,0.25,0.13,0.876,0.7805,15,27
2071468152731,80,0,0.25,0.13,0.876,0.7805,15,28
2564199200408,80,0,0.25,0.13,0.876,0.7805,15,29
2723559539777,80,0,0.25,0.13,0.876,0.7805,15,3
2242368515782,80,0,0.25,0.13,0.876,0.7805,15,30
2515439098552,80,0,0.25,0.13,0.876,0.7805,15,4
1955847916790,80,0,0.25,0.13,0.876,0.7805,15,5
2642049362952,80,0,0.25,0.13,0.876,0.7805,15,6
2475369010513,80,0,0.25,0.13,0.876,0.7805,15,7
2256488545754,80,0,0.25,0.13,0.876,0.7805,15,8
2759109615438,80,0,0.25,0.13,0.876,0.7805,15,9
2671289424903,80,0,0.25,0.13,0.876,0.7805,4,1
2136138294726,80,0,0.25,0.13,0.876,0.7805,4,10
1969717944984,80,0,0.25,0.13,0.876,0.7805,4,11
2417028880046,80,0,0.25,0.13,0.876,0.7805,4,12
2682679451709,80,0,0.25,0.13,0.876,0.7805,4,13
2004668018163,80,0,0.25,0.13,0.876,0.7805,4,14
2515469098569,80,0,0.25,0.13,0.876,0.7805,4,15
2793879691158,80,0,0.25,0.13,0.876,0.7805,4,16
2461808980417,80,0,0.25,0.13,0.876,0.7805,4,17
1977147960472,80,0,0.25,0.13,0.876,0.7805,4,18
2395768833432,80,0,0.25,0.13,0.876,0.7805,4,19
2629879334703,80,0,0.25,0.13,0.876,0.7805,4,2
2363998770096,80,0,0.25,0.13,0.876,0.7805,4,20
2058178121123,80,0,0.25,0.13,0.876,0.7805,4,21
2015988039871,80,0,0.25,0.13,0.876,0.7805,4,22
2653509388166,80,0,0.25,0.13,0.876,0.7805,4,23
2187128394323,80,0,0.25,0.13,0.876,0.7805,4,24
2650259381062,80,0,0.25,0.13,0.876,0.7805,4,25
2369148782950,80,0,0.25,0.13,0.876,0.7805,4,26
2217918463719,80,0,0.25,0.13,0.876,0.7805,4,27
2772869646388,80,0,0.25,0.13,0.876,0.7805,4,28
2278418584099,80,0,0.25,0.13,0.876,0.7805,4,29
2121698261507,80,0,0.25,0.13,0.876,0.7805,4,3
2375678797058,80,0,0.25,0.13,0.876,0.7805,4,30
2328448693621,80,0,0.25,0.13,0.876,0.7805,4,4
2673229428603,80,0,0.25,0.13,0.876,0.7805,4,5
1983757972663,80,0,0.25,0.13,0.876,0.7805,4,6
2147358317726,80,0,0.25,0.13,0.876,0.7805,4,7
2372978790328,80,0,0.25,0.13,0.876,0.7805,4,8
2088008186019,80,0,0.25,0.13,0.876,0.7805,4,9
2624779324890,80,0.01,0,0.13,0.876,0.5446,15,1
2087048184495,80,0.01,0,0.13,0.876,0.5446,15,10
2021018052264,80,0.01,0,0.13,0.876,0.5446,15,11
2469698997325,80,0.01,0,0.13,0.876,0.5446,15,12
2634609343790,80,0.01,0,0.13,0.876,0.5446,15,13
1950227903699,80,0.01,0,0.13,0.876,0.5446,15,14
2575099214873,80,0.01,0,0.13,0.876,0.5446,15,15
2737719569246,80,0.01,0,0.13,0.876,0.5446,15,16
2412568869352,80,0.01,0,0.13,0.876,0.5446,15,17
2031558073327,80,0.01,0,0.13,0.876,0.5446,15,18
2449778952698,80,0.01,0,0.13,0.876,0.5446,15,19
2678109438337,80,0.01,0,0.13,0.876,0.5446,15,2
2310328653003,80,0.01,0,0.13,0.876,0.5446,15,20
2108098231696,80,0.01,0,0.13,0.876,0.5446,15,21
1958987922548,80,0.01,0,0.13,0.876,0.5446,15,22
2603009277044,80,0.01,0,0.13,0.876,0.5446,15,23
2239218509427,80,0.01,0,0.13,0.876,0.5446,15,24
2597839263889,80,0.01,0,0.13,0.876,0.5446,15,25
2433468918637,80,0.01,0,0.13,0.876,0.5446,15,26
2166068349178,80,0.01,0,0.13,0.876,0.5446,15,27
2720269533794,80,0.01,0,0.13,0.876,0.5446,15,28
2332848702939,80,0.01,0,0.13,0.876,0.5446,15,29
2071438152721,80,0.01,0,0.13,0.876,0.5446,15,3
2433608918805,80,0.01,0,0.13,0.876,0.5446,15,30
2270958568033,80,0.01,0,0.13,0.876,0.5446,15,4
2621989317803,80,0.01,0,0.13,0.876,0.5446,15,5
2038018087445,80,0.01,0,0.13,0.876,0.5446,15,6
2208738442140,80,0.01,0,0.13,0.876,0.5446,15,7
2426388901145,80,0.01,0,0.13,0.876,0.5446,15,8
2136068294440,80,0.01,0,0.13,0.876,0.5446,15,9
2011638030868,80,0.01,0,0.13,0.876,0.5446,4,1
2757239612817,80,0.01,0,0.13,0.876,0.5446,4,10
2605009280835,80,0.01,0,0.13,0.876,0.5446,4,11
2158048331714,80,0.01,0,0.13,0.876,0.5446,4,12
1991687991027,80,0.01,0,0.13,0.876,0.5446,4,13
2668689419980,80,0.01,0,0.13,0.876,0.5446,4,14
2270768567689,80,0.01,0,0.13,0.876,0.5446,4,15
2097018205827,80,0.01,0,0.13,0.876,0.5446,4,16
2216948460914,80,0.01,0,0.13,0.876,0.5446,4,17
2594929258410,80,0.01,0,0.13,0.876,0.5446,4,18
2174908368681,80,0.01,0,0.13,0.876,0.5446,4,19
1945297895540,80,0.01,0,0.13,0.876,0.5446,4,2
2533469132894,80,0.01,0,0.13,0.876,0.5446,4,20
2730419556175,80,0.01,0,0.13,0.876,0.5446,4,21
2662679406772,80,0.01,0,0.13,0.876,0.5446,4,22
2027328064725,80,0.01,0,0.13,0.876,0.5446,4,23
2389578819392,80,0.01,0,0.13,0.876,0.5446,4,24
2025488060920,80,0.01,0,0.13,0.876,0.5446,4,25
2203978430766,80,0.01,0,0.13,0.876,0.5446,4,26
2466468991407,80,0.01,0,0.13,0.876,0.5446,4,27
2119768255008,80,0.01,0,0.13,0.876,0.5446,4,28
2506289077307,80,0.01,0,0.13,0.876,0.5446,4,29
2771139643123,80,0.01,0,0.13,0.876,0.5446,4,3
2190108402525,80,0.01,0,0.13,0.876,0.5446,4,30
2575159214898,80,0.01,0,0.13,0.876,0.5446,4,4
2009618027342,80,0.01,0,0.13,0.876,0.5446,4,5
2589319246854,80,0.01,0,0.13,0.876,0.5446,4,6
2422898895163,80,0.01,0,0.13,0.876,0.5446,4,7
2198908420690,80,0.01,0,0.13,0.876,0.5446,4,8
2705979501733,80,0.01,0,0.13,0.876,0.5446,4,9
2433548918647,80,0.01,0,0.13,0.876,0.6562,15,1
2346438731854,80,0.01,0,0.13,0.876,0.6562,15,10
2158278331789,80,0.01,0,0.13,0.876,0.6562,15,11
2603979278308,80,0.01,0,0.13,0.876,0.6562,15,12
2444278940007,80,0.01,0,0.13,0.876,0.6562,15,13
2250678532827,80,0.01,0,0.13,0.876,0.6562,15,14
2716159525002,80,0.01,0,0.13,0.876,0.6562,15,15
2543009155129,80,0.01,0,0.13,0.876,0.6562,15,16
2642239364227,80,0.01,0,0.13,0.876,0.6562,15,17
2169668356620,80,0.01,0,0.13,0.876,0.6562,15,18
2630219334787,80,0.01,0,0.13,0.876,0.6562,15,19
2393808828979,80,0.01,0,0.13,0.876,0.6562,15,2
2108148231696,80,0.01,0,0.13,0.876,0.6562,15,20
2315768664980,80,0.01,0,0.13,0.876,0.6562,15,21
2242388515785,80,0.01,0,0.13,0.876,0.6562,15,22
2475119010492,80,0.01,0,0.13,0.876,0.6562,15,23
1938307887562,80,0.01,0,0.13,0.876,0.6562,15,24
2475349010511,80,0.01,0,0.13,0.876,0.6562,15,25
2623869323898,80,0.01,0,0.13,0.876,0.6562,15,26
2038238088356,80,0.01,0,0.13,0.876,0.6562,15,27
2578449222542,80,0.01,0,0.13,0.876,0.6562,15,28
2090458190669,80,0.01,0,0.13,0.876,0.6562,15,29
2331058699247,80,0.01,0,0.13,0.876,0.6562,15,3
2612489297112,80,0.01,0,0.13,0.876,0.6562,15,30
2115298246758,80,0.01,0,0.13,0.876,0.6562,15,4
2432328917734,80,0.01,0,0.13,0.876,0.6562,15,5
2163938345235,80,0.01,0,0.13,0.876,0.6562,15,6
1975967957479,80,0.01,0,0.13,0.876,0.6562,15,7
2619809312861,80,0.01,0,0.13,0.876,0.6562,15,8
2289658609498,80,0.01,0,0.13,0.876,0.6562,15,9
2204138431086,80,0.01,0,0.13,0.876,0.6562,4,1
2503089070803,80,0.01,0,0.13,0.876,0.6562,4,10
2469638997247,80,0.01,0,0.13,0.876,0.6562,4,11
2020758050982,80,0.01,0,0.13,0.876,0.6562,4,12
2183028387828,80,0.01,0,0.13,0.876,0.6562,4,13
2367068778339,80,0.01,0,0.13,0.876,0.6562,4,14
2117038250182,80,0.01,0,0.13,0.876,0.6562,4,15
2299688630056,80,0.01,0,0.13,0.876,0.6562,4,16
1984887976634,80,0.01,0,0.13,0.876,0.6562,4,17
2457798972152,80,0.01,0,0.13,0.876,0.6562,4,18
1998778005786,80,0.01,0,0.13,0.876,0.6562,4,19
2226828480538,80,0.01,0,0.13,0.876,0.6562,4,2
2728909551494,80,0.01,0,0.13,0.876,0.6562,4,20
2534329135009,80,0.01,0,0.13,0.876,0.6562,4,21
2374678795271,80,0.01,0,0.13,0.876,0.6562,4,22
2149988323209,80,0.01,0,0.13,0.876,0.6562,4,23
2689449464521,80,0.01,0,0.13,0.876,0.6562,4,24
2148388320689,80,0.01,0,0.13,0.876,0.6562,4,25
2011738030911,80,0.01,0,0.13,0.876,0.6562,4,26
2591339251296,80,0.01,0,0.13,0.876,0.6562,4,27
2275738576650,80,0.01,0,0.13,0.876,0.6562,4,28
2744929585196,80,0.01,0,0.13,0.876,0.6562,4,29
2519219107410,80,0.01,0,0.13,0.876,0.6562,4,3
2015958039422,80,0.01,0,0.13,0.876,0.6562,4,30
2716169525699,80,0.01,0,0.13,0.876,0.6562,4,4
2199948424207,80,0.01,0,0.13,0.876,0.6562,4,5
2464388985154,80,0.01,0,0.13,0.876,0.6562,4,6
2654499389783,80,0.01,0,0.13,0.876,0.6562,4,7
2006548021690,80,0.01,0,0.13,0.876,0.6562,4,8
2559219189115,80,0.01,0,0.13,0.876,0.6562,4,9
2174358367633,80,0.01,0,0.13,0.876,0.7805,15,1
2520629110653,80,0.01,0,0.13,0.876,0.7805,15,10
2465498987002,80,0.01,0,0.13,0.876,0.7805,15,11
2038128087551,80,0.01,0,0.13,0.876,0.7805,15,12
2194058412243,80,0.01,0,0.13,0.876,0.7805,15,13
2401198846977,80,0.01,0,0.13,0.876,0.7805,15,14
2147458318516,80,0.01,0,0.13,0.876,0.7805,15,15
2308108646013,80,0.01,0,0.13,0.876,0.7805,15,16
1967697938718,80,0.01,0,0.13,0.876,0.7805,15,17
2475359010514,80,0.01,0,0.13,0.876,0.7805,15,18
2006588021716,80,0.01,0,0.13,0.876,0.7805,15,19
2256108544219,80,0.01,0,0.13,0.876,0.7805,15,2
2737219568635,80,0.01,0,0.13,0.876,0.7805,15,20
2552999175281,80,0.01,0,0.13,0.876,0.7805,15,21
2392788827542,80,0.01,0,0.13,0.876,0.7805,15,22
2166668351409,80,0.01,0,0.13,0.876,0.7805,15,23
2666819414525,80,0.01,0,0.13,0.876,0.7805,15,24
2172428363823,80,0.01,0,0.13,0.876,0.7805,15,25
1997388003205,80,0.01,0,0.13,0.876,0.7805,15,26
2602859276990,80,0.01,0,0.13,0.876,0.7805,15,27
2278928585006,80,0.01,0,0.13,0.876,0.7805,15,28
2771899644900,80,0.01,0,0.13,0.876,0.7805,15,29
2507149081380,80,0.01,0,0.13,0.876,0.7805,15,3
1991817991097,80,0.01,0,0.13,0.876,0.7805,15,30
2699199487001,80,0.01,0,0.13,0.876,0.7805,15,4
2172478363849,80,0.01,0,0.13,0.876,0.7805,15,5
2467968994599,80,0.01,0,0.13,0.876,0.7805,15,6
2645779370223,80,0.01,0,0.13,0.876,0.7805,15,7
1998808005788,80,0.01,0,0.13,0.876,0.7805,15,8
2582419231134,80,0.01,0,0.13,0.876,0.7805,15,9
2448188948048,80,0.01,0,0.13,0.876,0.7805,4,1
2316378666136,80,0.01,0,0.13,0.876,0.7805,4,10
2165888348960,80,0.01,0,0.13,0.876,0.7805,4,11
2590219249675,80,0.01,0,0.13,0.876,0.7805,4,12
2436918925542,80,0.01,0,0.13,0.876,0.7805,4,13
2232778495921,80,0.01,0,0.13,0.876,0.7805,4,14
2699099486948,80,0.01,0,0.13,0.876,0.7805,4,15
2542999155127,80,0.01,0,0.13,0.876,0.7805,4,16
2658149396123,80,0.01,0,0.13,0.876,0.7805,4,17
2148968321475,80,0.01,0,0.13,0.876,0.7805,4,18
2619969312978,80,0.01,0,0.13,0.876,0.7805,4,19
2373038790328,80,0.01,0,0.13,0.876,0.7805,4,2
2103828221412,80,0.01,0,0.13,0.876,0.7805,4,20
2295178621423,80,0.01,0,0.13,0.876,0.7805,4,21
2239208509421,80,0.01,0,0.13,0.876,0.7805,4,22
2456018966901,80,0.01,0,0.13,0.876,0.7805,4,23
1964547933157,80,0.01,0,0.13,0.876,0.7805,4,24
2461838980434,80,0.01,0,0.13,0.876,0.7805,4,25
2624939325028,80,0.01,0,0.13,0.876,0.7805,4,26
2019688049006,80,0.01,0,0.13,0.876,0.7805,4,27
2564089200286,80,0.01,0,0.13,0.876,0.7805,4,28
2074328157027,80,0.01,0,0.13,0.876,0.7805,4,29
2335748709059,80,0.01,0,0.13,0.876,0.7805,4,3
2638929354564,80,0.01,0,0.13,0.876,0.7805,4,30
2145318311270,80,0.01,0,0.13,0.876,0.7805,4,4
2445618943126,80,0.01,0,0.13,0.876,0.7805,4,5
2158108331724,80,0.01,0,0.13,0.876,0.7805,4,6
1978197962936,80,0.01,0,0.13,0.876,0.7805,4,7
2630299334908,80,0.01,0,0.13,0.876,0.7805,4,8
2259038552518,80,0.01,0,0.13,0.876,0.7805,4,9
2131808283236,80,0.01,0.01,0.13,0.876,0.5446,15,1
2668719420044,80,0.01,0.01,0.13,0.876,0.5446,15,10
2739799574866,80,0.01,0.01,0.13,0.876,0.5446,15,11
2303718639692,80,0.01,0.01,0.13,0.876,0.5446,15,12
2121368260454,80,0.01,0.01,0.13,0.876,0.5446,15,13
2759009615377,80,0.01,0.01,0.13,0.876,0.5446,15,14
2188858397968,80,0.01,0.01,0.13,0.876,0.5446,15,15
2023508056873,80,0.01,0.01,0.13,0.876,0.5446,15,16
2358358757649,80,0.01,0.01,0.13,0.876,0.5446,15,17
