gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	recordedByID	identifiedByID
1899480683																										45-18295-2052										CC_BY_NC_4_0											NatureServe												NTSRV	NE-NHP	NatureServe Network Species Occurrence Data		HUMAN_OBSERVATION				45-18295-2052	45-18295-2052																													9	2015-09-23T00:00:00Z				2015	9	23								http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.100375				NORTH_AMERICA				US	Nebraska	Sioux																																																					180118							Lepus townsendii Bachman, 1839								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii		SPECIES				ACCEPTED			7fd12114-9010-4c13-8f46-990fe04ca882	US	2020-02-10T20:55:04.218Z									false	false	2436705	2436705	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii Bachman, 1839			DWC_ARCHIVE	2020-02-10T20:55:04.218Z	2020-02-06T06:46:41.360Z	false			
1899480511																										45-18290-2052										CC_BY_NC_4_0											NatureServe												NTSRV	NE-NHP	NatureServe Network Species Occurrence Data		HUMAN_OBSERVATION				45-18290-2052	45-18290-2052																													6	2016-01-07T00:00:00Z				2016	1	7								http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.100375				NORTH_AMERICA				US	Nebraska	Sioux																																																					180118							Lepus townsendii Bachman, 1839								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii		SPECIES				ACCEPTED			7fd12114-9010-4c13-8f46-990fe04ca882	US	2020-02-10T20:55:04.218Z									false	false	2436705	2436705	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii Bachman, 1839			DWC_ARCHIVE	2020-02-10T20:55:04.218Z	2020-02-06T06:46:41.360Z	false			
1899480428																										45-18286-1992										CC_BY_NC_4_0											NatureServe												NTSRV	NE-NHP	NatureServe Network Species Occurrence Data		HUMAN_OBSERVATION				45-18286-1992	45-18286-1992																													5	2015-09-12T00:00:00Z				2015	9	12								http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.100375				NORTH_AMERICA				US	Nebraska	Dawes																																																					180118							Lepus townsendii Bachman, 1839								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii		SPECIES				ACCEPTED			7fd12114-9010-4c13-8f46-990fe04ca882	US	2020-02-10T20:55:09.500Z									false	false	2436705	2436705	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii Bachman, 1839			DWC_ARCHIVE	2020-02-10T20:55:09.500Z	2020-02-06T06:46:41.360Z	false			
1899476920																										45-18299-1992										CC_BY_NC_4_0											NatureServe												NTSRV	NE-NHP	NatureServe Network Species Occurrence Data		HUMAN_OBSERVATION				45-18299-1992	45-18299-1992																													13	2016-01-10T00:00:00Z				2016	1	10								http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.100375				NORTH_AMERICA				US	Nebraska	Dawes																																																					180118							Lepus townsendii Bachman, 1839								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii		SPECIES				ACCEPTED			7fd12114-9010-4c13-8f46-990fe04ca882	US	2020-02-10T20:55:16.973Z									false	false	2436705	2436705	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii Bachman, 1839			DWC_ARCHIVE	2020-02-10T20:55:16.973Z	2020-02-06T06:46:41.360Z	false			
1899476897																										45-18298-1992										CC_BY_NC_4_0											NatureServe												NTSRV	NE-NHP	NatureServe Network Species Occurrence Data		HUMAN_OBSERVATION				45-18298-1992	45-18298-1992																													12	2015-12-29T00:00:00Z				2015	12	29								http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.100375				NORTH_AMERICA				US	Nebraska	Dawes																																																					180118							Lepus townsendii Bachman, 1839								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii		SPECIES				ACCEPTED			7fd12114-9010-4c13-8f46-990fe04ca882	US	2020-02-10T20:55:24.311Z									false	false	2436705	2436705	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii Bachman, 1839			DWC_ARCHIVE	2020-02-10T20:55:24.311Z	2020-02-06T06:46:41.360Z	false			
1899476887																										45-18297-1992										CC_BY_NC_4_0											NatureServe												NTSRV	NE-NHP	NatureServe Network Species Occurrence Data		HUMAN_OBSERVATION				45-18297-1992	45-18297-1992																													11	2015-11-27T00:00:00Z				2015	11	27								http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.100375				NORTH_AMERICA				US	Nebraska	Dawes																																																					180118							Lepus townsendii Bachman, 1839								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii		SPECIES				ACCEPTED			7fd12114-9010-4c13-8f46-990fe04ca882	US	2020-02-10T20:55:24.392Z									false	false	2436705	2436705	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii Bachman, 1839			DWC_ARCHIVE	2020-02-10T20:55:24.392Z	2020-02-06T06:46:41.360Z	false			
1899396970																										57-11322										CC_BY_NC_4_0											NatureServe												NTSRV	OR-NHP	NatureServe Network Species Occurrence Data		UNKNOWN				57-11322	57-11322																													5	1972-01-01T00:00:00Z				1972										http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.100375				NORTH_AMERICA																																																											180118							Lepus townsendii Bachman, 1839								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii		SPECIES				ACCEPTED			7fd12114-9010-4c13-8f46-990fe04ca882	US	2020-02-10T20:55:08.831Z							RECORDED_DATE_MISMATCH		false	false	2436705	2436705	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii Bachman, 1839			DWC_ARCHIVE	2020-02-10T20:55:08.831Z	2020-02-06T06:46:41.360Z				
1891346212																										15479161										CC_BY_NC_4_0			2018-08-16T14:46:12Z			https://www.inaturalist.org/observations/15479161				© anurask some rights reserved	anurask												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/15479161	15479161		anurask																												2018-08-16T07:35:35Z	12:35:35Z			2018	8	16	2018-08-16 7:35:35 AM CST															CA	Saskatchewan				Biology Bldg, Saskatoon, SK S7N 5E2, Canada							52.132137	-106.63319	16.0																																33434621				2018-08-16T13:45:24Z				43145								Lepus townsendii Bachman, 1839								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2020-03-30T20:25:13.786Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84	StillImage	true	false	2436705	2436705	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii Bachman, 1839			DWC_ARCHIVE	2020-03-30T20:25:13.786Z	2020-03-30T18:57:17.622Z	true			
1891328985																										15405645										CC_BY_NC_4_0			2018-12-22T22:32:55Z			https://www.inaturalist.org/observations/15405645				© Rosalind Helfand some rights reserved	Rosalind Helfand												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/15405645	15405645		Rosalind Helfand																At the Patriarch Grove, Ancient Bristlecone Pine Forest. Elevation 11,000 ft.												2018-08-11T17:47:00Z	00:47:00Z			2018	8	11	2018/08/11 5:47 PM PDT															US	California				Mono County, CA, USA							37.527079	-118.198065	5.0																																33271334				2018-08-14T00:32:39Z				43145								Lepus townsendii Bachman, 1839								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2020-03-30T20:24:24.131Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84	StillImage	true	false	2436705	2436705	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii Bachman, 1839			DWC_ARCHIVE	2020-03-30T20:24:24.131Z	2020-03-30T18:57:17.622Z	false			
1890683736																										15098573										CC_BY_NC_4_0			2018-12-27T06:33:48Z			https://www.inaturalist.org/observations/15098573				© Paul Reeves some rights reserved	Paul Reeves												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/15098573	15098573		Paul Reeves																												2013-08-18T13:15:00Z	17:15:00Z			2013	8	18	2013/08/18 1:15 PM EDT															CA	Alberta				Muttart Conservatory Botanical Gardens, Edmonton, AB, Canada							53.535771	-113.478369	161.0																																32604414				2018-08-04T09:30:32Z				43145								Lepus townsendii Bachman, 1839								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2020-03-30T20:24:17.501Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84	StillImage	true	false	2436705	2436705	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii Bachman, 1839			DWC_ARCHIVE	2020-03-30T20:24:17.501Z	2020-03-30T18:57:17.622Z	true			
1890683733																										15098544										CC_BY_NC_4_0			2018-12-27T10:09:26Z			https://www.inaturalist.org/observations/15098544				© Paul Reeves some rights reserved	Paul Reeves												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/15098544	15098544		Paul Reeves																												2016-02-24T14:01:00Z	19:01:00Z			2016	2	24	2016/02/24 2:01 PM EST															CA	Alberta				Hermitage Park, Edmonton, AB, Canada							53.580599	-113.372801	458.0																																42012812				2018-12-27T10:09:26Z				43145								Lepus townsendii Bachman, 1839								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2020-03-30T20:24:39.227Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84	StillImage	true	false	2436705	2436705	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii Bachman, 1839			DWC_ARCHIVE	2020-03-30T20:24:39.227Z	2020-03-30T18:57:17.622Z	true			
1890677758																										15069759										CC_BY_NC_4_0			2018-08-07T17:17:33Z			https://www.inaturalist.org/observations/15069759				© Brennan Obermayer some rights reserved	Brennan Obermayer												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/15069759	15069759		Brennan Obermayer																												2015-07-02T17:26:00Z	21:26:00Z			2015	7	2	2015/07/02 5:26 PM EDT															CA	Saskatchewan				Division No. 4, SK S0N, Canada							49.166423	-107.519326	4453.0																																32821548				2018-08-07T17:17:32Z				43145								Lepus townsendii Bachman, 1839								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2020-03-30T20:23:47.424Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84	StillImage	true	false	2436705	2436705	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii Bachman, 1839			DWC_ARCHIVE	2020-03-30T20:23:47.424Z	2020-03-30T18:57:17.622Z	true			
1890677307																										15064145										CC_BY_NC_4_0			2018-08-06T22:44:05Z			https://www.inaturalist.org/observations/15064145				© Brennan Obermayer some rights reserved	Brennan Obermayer												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/15064145	15064145		Brennan Obermayer																												2015-05-26T20:55:00Z	00:55:00Z			2015	5	26	2015/05/26 8:55 PM EDT															CA	Saskatchewan				University Heights Planning Area, Saskatoon, SK, Canada							52.136754	-106.633129	490.0																																32531574				2018-08-03T02:45:11Z				43145								Lepus townsendii Bachman, 1839								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2020-03-30T20:23:47.945Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84	StillImage	true	false	2436705	2436705	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii Bachman, 1839			DWC_ARCHIVE	2020-03-30T20:23:47.945Z	2020-03-30T18:57:17.622Z	true			
1890670506																										14374012										CC_BY_NC_4_0			2018-08-10T12:27:48Z			https://www.inaturalist.org/observations/14374012				© jferten some rights reserved	jferten												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/14374012	14374012		jferten																												2018-07-14T14:53:10Z	19:53:10Z			2018	7	14	2018-07-14 2:53:10 PM CST															CA	Saskatchewan				302 Cumberland Ave N, Saskatoon, SK S7N 1M3, Canada							52.126975	-106.633935	88.0																																31179742				2018-07-15T05:05:49Z				43145								Lepus townsendii Bachman, 1839								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2020-03-30T20:23:57.948Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84	StillImage	true	false	2436705	2436705	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii Bachman, 1839			DWC_ARCHIVE	2020-03-30T20:23:57.948Z	2020-03-30T18:57:17.622Z	true			
1883543355																										14431780										CC_BY_NC_4_0			2018-07-17T01:57:56Z			https://www.inaturalist.org/observations/14431780				© David Bree some rights reserved	David Bree												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/14431780	14431780		David Bree																												2018-06-28T08:23:00Z	12:23:00Z			2018	6	28	2018/06/28 8:23 AM EDT															CA	Manitoba				Division No. 5, MB, Canada							49.117713	-100.944652																																	31306748				2018-07-17T01:14:11Z				43145								Lepus townsendii Bachman, 1839								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2020-03-30T20:25:24.538Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84	StillImage	true	false	2436705	2436705	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii Bachman, 1839			DWC_ARCHIVE	2020-03-30T20:25:24.538Z	2020-03-30T18:57:17.622Z	true			
1883483174																										14191431										CC_BY_NC_4_0			2018-12-19T05:00:29Z			https://www.inaturalist.org/observations/14191431				© neilpaprocki some rights reserved	neilpaprocki												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/14191431	14191431		neilpaprocki																												2018-07-05T08:13:00Z	14:13:00Z			2018	7	5	2018/07/05 8:13 AM MDT															US	Utah				Summit County, UT, USA							41.159049	-111.08012	140.0																																30791274				2018-07-09T04:16:52Z				43145								Lepus townsendii Bachman, 1839								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2020-03-30T20:25:19.116Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84	StillImage	true	false	2436705	2436705	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii Bachman, 1839			DWC_ARCHIVE	2020-03-30T20:25:19.116Z	2020-03-30T18:57:17.622Z	false			
1883355428		http://vertnet.org/resources/norms.html																								http://arctos.database.museum/guid/MSB:Mamm:322166?seid=4063084									en	CC0_1_0			2020-02-14T18:57:02Z			http://arctos.database.museum/guid/MSB:Mamm:322166												PhysicalObject		MSB	14		MSB	Mammal specimens			PRESERVED_SPECIMEN			total length=660 mm; tail length=85 mm; hind foot with claw=138 mm; ear from notch=143 mm; weight=3.1 kg; sex=not recorded ; ectoparasite examination=yes ; endoparasite examination=no ; age class=adult ; ectoparasites detected=no	http://arctos.database.museum/guid/MSB:Mamm:322166?seid=4063084	MSB:Mamm:322166		Collector(s): Dianne E. Peterson, David Garnand; Preparator(s): Somiya K. Dunnum	1				ADULT					skin; skull; liver (frozen); skeleton, postcranial; heart, kidney, lung, spleen (frozen)					NK=292924	Time of death:6:20PM. Shot .22-lung/head	http://arctos.database.museum/guid/MSB:Mamm:322166					<i>Lepus townsendii</i> (accepted ID) identified by Dianne E. Peterson on 2018-02-17; method: features Remark: Former nature_of_id: field.						2018-02-17T00:00:00Z			48	2018	2	17	17 February 2018		Shot with .22					waypoint: YE 007			North America, United States, New Mexico, Cibola County	NORTH_AMERICA				US	New Mexico	Cibola County		El Malpais National Conservation Area, mouth of Cebolla Canyon	USA/NM Cibola El Malpais NCA BLM Campsite - Sand Canyon					Katrina M. Derieg		34.759816	-107.932657	5.0			decimal degrees					Katrina M. Derieg	2018-02-17 00:00:00.0	not recorded	GPS unit	unverified																					A		Dianne E. Peterson	2018-02-17T00:00:00Z		features	Former nature_of_id: field.									Lepus townsendii Bachman, 1839							Animalia; Chordata; Mammalia; Lagomorpha; Leporidae;	Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii		SPECIES			ICZN	ACCEPTED			b15d4952-7d20-46f1-8a3e-556a512b04c5	US	2020-03-18T17:59:50.303Z	2195.0	0.0					COORDINATE_ROUNDED		true	false	2436705	2436705	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii Bachman, 1839			DWC_ARCHIVE	2020-03-18T17:59:50.303Z	2020-03-18T17:54:28.768Z	false			
1880947930		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								cf874b31-67cc-4118-b24d-a044c4b9ad2a									en	CC_BY_4_0			2018-06-08T13:51:30Z															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUVP	University of Kansas Biodiversity Institute Vertebrate Paleontology Collection		FOSSIL_SPECIMEN				cf874b31-67cc-4118-b24d-a044c4b9ad2a	23036		Don L. Rasmussen										Fossil - 1																									SUMMER 1971															US	Montana	FERGUS																													Cenozoic				Holocene																											Lepus townsendii Bachman, 1839								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii		SPECIES				ACCEPTED			5b0cfab4-9145-4fe2-89e3-fcbc294aa5b2	US	2020-03-05T19:22:35.289Z									false	false	2436705	2436705	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii Bachman, 1839			DWC_ARCHIVE	2020-03-05T19:22:35.289Z	2020-03-05T19:20:46.740Z	false			
1880947907		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								e12eb801-01e8-40aa-bc0e-bbfdc9a43d76									en	CC_BY_4_0			2018-06-08T13:53:23Z															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUVP	University of Kansas Biodiversity Institute Vertebrate Paleontology Collection		FOSSIL_SPECIMEN				e12eb801-01e8-40aa-bc0e-bbfdc9a43d76	23037		Don L. Rasmussen										Fossil - 1																									SUMMER 1971															US	Montana	FERGUS																													Cenozoic				Holocene																											Lepus townsendii Bachman, 1839								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii		SPECIES				ACCEPTED			5b0cfab4-9145-4fe2-89e3-fcbc294aa5b2	US	2020-03-05T19:22:35.875Z									false	false	2436705	2436705	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii Bachman, 1839			DWC_ARCHIVE	2020-03-05T19:22:35.875Z	2020-03-05T19:20:46.740Z	false			
1880947903		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								303d8668-60ec-4081-a6fe-d35dc953ed7a									en	CC_BY_4_0			2018-06-08T13:51:05Z															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUVP	University of Kansas Biodiversity Institute Vertebrate Paleontology Collection		FOSSIL_SPECIMEN				303d8668-60ec-4081-a6fe-d35dc953ed7a	23035		Don L. Rasmussen										Fossil - 1																									SUMMER 1971															US	Montana	FERGUS																													Cenozoic				Holocene																											Lepus townsendii Bachman, 1839								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii		SPECIES				ACCEPTED			5b0cfab4-9145-4fe2-89e3-fcbc294aa5b2	US	2020-03-05T19:22:35.073Z									false	false	2436705	2436705	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii Bachman, 1839			DWC_ARCHIVE	2020-03-05T19:22:35.073Z	2020-03-05T19:20:46.740Z	false			
1880947890		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								3ed45270-894f-43d3-9ad2-ddef674a6fdf									en	CC_BY_4_0			2018-06-08T13:53:42Z															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUVP	University of Kansas Biodiversity Institute Vertebrate Paleontology Collection		FOSSIL_SPECIMEN				3ed45270-894f-43d3-9ad2-ddef674a6fdf	23038		Don L. Rasmussen										Fossil - 1																									SUMMER 1971															US	Montana	FERGUS																													Cenozoic				Holocene																											Lepus townsendii Bachman, 1839								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii		SPECIES				ACCEPTED			5b0cfab4-9145-4fe2-89e3-fcbc294aa5b2	US	2020-03-05T19:22:35.078Z									false	false	2436705	2436705	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii Bachman, 1839			DWC_ARCHIVE	2020-03-05T19:22:35.078Z	2020-03-05T19:20:46.740Z	false			
1880676283																										9882395										CC_BY_NC_4_0			2018-06-23T01:00:31Z			https://www.inaturalist.org/observations/9882395				© sydcannings some rights reserved	sydcannings												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/9882395	9882395		sydcannings																												2018-02-16T13:32:06Z	19:32:06Z			2018	2	16	2018-02-16 1:32:06 PM CST															CA	Saskatchewan				Division No. 6, CA-SK, CA							50.438653	-104.614501	8.0																																21812456				2018-02-16T19:34:39Z				43145								Lepus townsendii Bachman, 1839								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2020-03-30T20:24:17.053Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84	StillImage	true	false	2436705	2436705	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii Bachman, 1839			DWC_ARCHIVE	2020-03-30T20:24:17.053Z	2020-03-30T18:57:17.622Z	true			
1880601508																										13902043										CC_BY_NC_4_0			2018-06-30T04:22:54Z			https://www.inaturalist.org/observations/13902043				© Steve Taylor some rights reserved	Steve Taylor												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/13902043	13902043		Steve Taylor																												2018-06-22T13:07:00Z	19:07:00Z			2018	6	22	2018/06/22 1:07 PM MDT															US	Montana				Madison County, MT, USA							45.201535	-112.158512																																	30198472				2018-06-30T02:57:15Z				43145								Lepus townsendii Bachman, 1839								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2020-03-30T20:24:12.431Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84	StillImage	true	false	2436705	2436705	1	44	359	785	9379	2436691		2436705	Lepus townsendii	Lepus	Lepus townsendii Bachman, 1839			DWC_ARCHIVE	2020-03-30T20:24:12.431Z	2020-03-30T18:57:17.622Z	false			
