gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
2580197704	StillImage	image/jpeg	https://static.inaturalist.org/photos/63628953/original.jpeg?1584327733	https://www.inaturalist.org/photos/63628953					2020-03-13T14:31:22Z	karrin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	karrin
2580136272	StillImage	image/jpeg	https://static.inaturalist.org/photos/63490998/original.jpg?1584213335	https://www.inaturalist.org/photos/63490998					2020-03-14T14:14:35Z	joewhittaker		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	joewhittaker
2580120654	StillImage	image/jpeg	https://static.inaturalist.org/photos/63749071/original.jpeg?1584464214	https://www.inaturalist.org/photos/63749071					2020-03-08T12:44:14Z	johnkrampl		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	johnkrampl
2580108869	StillImage	image/jpeg	https://static.inaturalist.org/photos/63870900/original.jpg?1584573526	https://www.inaturalist.org/photos/63870900					2020-03-18T22:31:47Z	Tawnee Dupuis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tawnee Dupuis
2580090152	StillImage	image/jpeg	https://static.inaturalist.org/photos/63422169/original.jpeg?1584137515	https://www.inaturalist.org/photos/63422169					2020-03-05T07:32:42Z	Brian Johnson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Brian Johnson
2579267423	StillImage	image/jpeg	https://static.inaturalist.org/photos/63224754/original.jpg?1583895268	https://www.inaturalist.org/photos/63224754					2020-03-10T23:47:19Z	vikkibee		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	vikkibee
2579267423	StillImage	image/jpeg	https://static.inaturalist.org/photos/63224762/original.jpg?1583895274	https://www.inaturalist.org/photos/63224762					2020-03-10T23:47:19Z	vikkibee		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	vikkibee
2579267423	StillImage	image/jpeg	https://static.inaturalist.org/photos/63224619/original.jpg?1583895111	https://www.inaturalist.org/photos/63224619					2020-03-10T23:47:19Z	vikkibee		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	vikkibee
2579223401	StillImage	image/jpeg	https://static.inaturalist.org/photos/63218866/original.jpeg?1583889503	https://www.inaturalist.org/photos/63218866					2020-03-10T16:11:22Z	Blake Weis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Blake Weis
2579223401	StillImage	image/jpeg	https://static.inaturalist.org/photos/63218838/original.jpeg?1583889462	https://www.inaturalist.org/photos/63218838					2020-03-10T16:10:27Z	Blake Weis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Blake Weis
2576399885	StillImage	image/jpeg	https://static.inaturalist.org/photos/62673883/original.jpg?1583260323	https://www.inaturalist.org/photos/62673883					2020-03-03T12:21:47Z	joewhittaker		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	joewhittaker
2576370169	StillImage	image/jpeg	https://static.inaturalist.org/photos/62217847/original.jpg?1582693607	https://www.inaturalist.org/photos/62217847					2019-11-24T05:06:00Z	gracei1472		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	gracei1472
2576326665	StillImage	image/jpeg	https://static.inaturalist.org/photos/62673896/original.jpg?1583260334	https://www.inaturalist.org/photos/62673896					2020-03-03T12:31:51Z	joewhittaker		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	joewhittaker
2576316661	StillImage	image/jpeg	https://static.inaturalist.org/photos/62672039/original.jpg?1583258527	https://www.inaturalist.org/photos/62672039					2020-03-03T12:01:42Z	joewhittaker		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	joewhittaker
2576293553	StillImage	image/jpeg	https://static.inaturalist.org/photos/62270057/original.jpg?1582767177	https://www.inaturalist.org/photos/62270057					2020-02-27T01:27:28Z	Clayton D'Orsay		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Clayton D'Orsay
2576293285	StillImage	image/jpeg	https://static.inaturalist.org/photos/61618056/original.jpg?1581911225	https://www.inaturalist.org/photos/61618056					2020-02-16T18:17:43Z	m_weiss		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	m_weiss
2576280432	StillImage	image/jpeg	https://static.inaturalist.org/photos/62278177/original.jpg?1582776988	https://www.inaturalist.org/photos/62278177					2015-05-12T09:44:04Z	elvapaulson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	elvapaulson
2576254540	StillImage	image/jpeg	https://static.inaturalist.org/photos/62324362/original.jpeg?1582843256	https://www.inaturalist.org/photos/62324362					2020-02-27T14:44:26Z	Nick Belliveau		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Nick Belliveau
2574185083	StillImage	image/jpeg	https://static.inaturalist.org/photos/62078425/original.jpeg?1582518993	https://www.inaturalist.org/photos/62078425					2019-09-11T23:03:52Z	br00t		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	br00t
2574185083	StillImage	image/jpeg	https://static.inaturalist.org/photos/62078375/original.jpeg?1582518958	https://www.inaturalist.org/photos/62078375					2019-09-11T23:03:45Z	br00t		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	br00t
2574111701	StillImage	image/jpeg	https://static.inaturalist.org/photos/61862244/original.jpeg?1582242574	https://www.inaturalist.org/photos/61862244					2019-01-29T02:46:39Z	naturalist_tam		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	naturalist_tam
2574105024	StillImage	image/jpeg	https://static.inaturalist.org/photos/62056620/original.jpg?1582498462	https://www.inaturalist.org/photos/62056620					2020-02-01T22:38:44Z	juliankoroluk		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	juliankoroluk
2574087834	StillImage	image/jpeg	https://static.inaturalist.org/photos/60692676/original.jpg?1580622189	https://www.inaturalist.org/photos/60692676					2020-02-02T05:42:28Z	cassieoddie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	cassieoddie
2574018662	StillImage	image/jpeg	https://static.inaturalist.org/photos/60624286/original.jpeg?1580532022	https://www.inaturalist.org/photos/60624286					2020-01-31T17:14:58Z	Sarah Vermaak		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sarah Vermaak
2573948700	StillImage	image/jpeg	https://static.inaturalist.org/photos/61851878/original.jpeg?1582231170	https://www.inaturalist.org/photos/61851878					2020-02-19T14:28:31Z	Chris Hinz		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Chris Hinz
2573877680	StillImage	image/jpeg	https://static.inaturalist.org/photos/61866509/original.jpg?1582247596	https://www.inaturalist.org/photos/61866509					2020-02-21T01:12:47Z	cassieoddie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	cassieoddie
2573781350	StillImage	image/jpeg	https://static.inaturalist.org/photos/18477161/original.jpg?1527115958	https://www.inaturalist.org/photos/18477161					2018-05-23T13:08:52Z	Brian Starzomski		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Brian Starzomski
2573781350	StillImage	image/jpeg	https://static.inaturalist.org/photos/18477504/original.jpg?1527116279	https://www.inaturalist.org/photos/18477504					2018-05-23T13:08:24Z	Brian Starzomski		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Brian Starzomski
2563582360	StillImage	image/jpeg	https://static.inaturalist.org/photos/60208524/original.jpeg?1579910992	https://www.inaturalist.org/photos/60208524					2020-01-24T17:07:04Z	Sarah Vermaak		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sarah Vermaak
2563552805	StillImage	image/jpeg	https://static.inaturalist.org/photos/60063924/original.jpg?1579677622	https://www.inaturalist.org/photos/60063924					2019-07-04T15:52:08Z	forrestgreencandy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	forrestgreencandy
2563508846	StillImage	image/jpeg	https://static.inaturalist.org/photos/59862649/original.jpeg?1579388845	https://www.inaturalist.org/photos/59862649					2019-03-05T15:18:49Z	johnkrampl		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	johnkrampl
2557728470	StillImage	image/jpeg	https://static.inaturalist.org/photos/58108122/original.jpg?1576601534	https://www.inaturalist.org/photos/58108122					2019-12-17T15:12:10Z	carolr		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	carolr
2557728470	StillImage	image/jpeg	https://static.inaturalist.org/photos/58108125/original.jpg?1576601543	https://www.inaturalist.org/photos/58108125					2019-12-17T15:12:10Z	carolr		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	carolr
2557650253	StillImage	image/jpeg	https://static.inaturalist.org/photos/54513895/original.jpeg?1571574046	https://www.inaturalist.org/photos/54513895					2019-04-20T10:47:19Z	Jody Shugart		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Jody Shugart
2550169444	StillImage	image/jpeg	https://static.inaturalist.org/photos/59341641/original.jpg?1578595472	https://www.inaturalist.org/photos/59341641					2019-12-28T15:17:12Z	johnkrampl		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	johnkrampl
2550154084	StillImage	image/jpeg	https://static.inaturalist.org/photos/59031842/original.jpg?1578122090	https://www.inaturalist.org/photos/59031842					2012-08-18T14:46:19Z	Beth Pratt		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Beth Pratt
2550051366	StillImage	image/jpeg	https://static.inaturalist.org/photos/59115416/original.jpeg?1578245773	https://www.inaturalist.org/photos/59115416					2019-12-27T15:11:02Z	johnkrampl		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	johnkrampl
2543036320	StillImage	image/jpeg	https://static.inaturalist.org/photos/58647785/original.jpg?1577558826	https://www.inaturalist.org/photos/58647785					2012-04-05T09:57:24Z	laird_o_grimhold		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	laird_o_grimhold
2540820298	StillImage	image/jpeg	https://static.inaturalist.org/photos/58351731/original.jpeg?1577060153	https://www.inaturalist.org/photos/58351731					2011-05-15T04:50:46Z	laird_o_grimhold		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	laird_o_grimhold
2529266052	StillImage	image/jpeg	https://static.inaturalist.org/photos/43308214/original.jpg?1561731300	https://www.inaturalist.org/photos/43308214					2019-06-28T08:52:57Z	misterspock		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	misterspock
2529266052	StillImage	image/jpeg	https://static.inaturalist.org/photos/43308252/original.jpg?1561731334	https://www.inaturalist.org/photos/43308252					2019-06-28T08:52:57Z	misterspock		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	misterspock
2529266052	StillImage	image/jpeg	https://static.inaturalist.org/photos/43308243/original.jpg?1561731323	https://www.inaturalist.org/photos/43308243					2019-06-28T08:52:57Z	misterspock		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	misterspock
2518133349	StillImage	image/jpeg	https://static.inaturalist.org/photos/57601091/original.jpg?1575741508	https://www.inaturalist.org/photos/57601091					2019-12-06T23:55:40Z	jpine14		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jpine14
2518133349	StillImage	image/jpeg	https://static.inaturalist.org/photos/57601085/original.jpg?1575741502	https://www.inaturalist.org/photos/57601085					2019-12-06T23:55:40Z	jpine14		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jpine14
2517950838	StillImage	image/jpeg	https://static.inaturalist.org/photos/43949284/original.jpg?1562283927	https://www.inaturalist.org/photos/43949284					2019-07-04T19:34:49Z	megnd		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	megnd
2517950838	StillImage	image/jpeg	https://static.inaturalist.org/photos/43949278/original.jpg?1562283921	https://www.inaturalist.org/photos/43949278					2019-07-04T19:34:49Z	megnd		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	megnd
2517944205	StillImage	image/jpeg	https://static.inaturalist.org/photos/28450111/original.jpg?1543029138	https://www.inaturalist.org/photos/28450111					2018-10-21T23:45:18Z	Catriona		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Catriona
2517944205	StillImage	image/jpeg	https://static.inaturalist.org/photos/28450108/original.jpg?1543029131	https://www.inaturalist.org/photos/28450108					2018-10-21T23:45:18Z	Catriona		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Catriona
2465305436	StillImage	image/jpeg	https://static.inaturalist.org/photos/57189631/original.jpeg?1575061928	https://www.inaturalist.org/photos/57189631					2016-10-03T18:26:41Z	Pablo Preliasco		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Pablo Preliasco
2465239875	StillImage	image/jpeg	https://static.inaturalist.org/photos/57024566/original.jpg?1574789389	https://www.inaturalist.org/photos/57024566					2018-12-10T12:49:00Z	Richard J. Buist		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Richard J. Buist
2465190761	StillImage	image/jpeg	https://static.inaturalist.org/photos/56657969/original.jpg?1574278005	https://www.inaturalist.org/photos/56657969					2019-11-19T21:31:42Z	annanellis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	annanellis
2465190761	StillImage	image/jpeg	https://static.inaturalist.org/photos/56657960/original.jpg?1574277994	https://www.inaturalist.org/photos/56657960					2019-11-19T21:31:42Z	annanellis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	annanellis
2465189850	StillImage	image/jpeg	https://static.inaturalist.org/photos/56814595/original.jpeg?1574526774	https://www.inaturalist.org/photos/56814595					2019-11-23T09:49:58Z	daleheinert		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	daleheinert
2465189850	StillImage	image/jpeg	https://static.inaturalist.org/photos/56814612/original.jpeg?1574526795	https://www.inaturalist.org/photos/56814612					2019-11-23T09:50:26Z	daleheinert		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	daleheinert
2465189850	StillImage	image/jpeg	https://static.inaturalist.org/photos/56814486/original.jpeg?1574526633	https://www.inaturalist.org/photos/56814486					2019-11-23T09:50:38Z	daleheinert		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	daleheinert
2465189850	StillImage	image/jpeg	https://static.inaturalist.org/photos/56814578/original.jpeg?1574526747	https://www.inaturalist.org/photos/56814578					2019-11-23T09:49:19Z	daleheinert		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	daleheinert
2465189850	StillImage	image/jpeg	https://static.inaturalist.org/photos/56814554/original.jpeg?1574526719	https://www.inaturalist.org/photos/56814554					2019-11-23T09:49:13Z	daleheinert		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	daleheinert
2465183793	StillImage	image/jpeg	https://static.inaturalist.org/photos/56784943/original.jpg?1574474329	https://www.inaturalist.org/photos/56784943					2019-11-22T23:40:28Z	megnd		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	megnd
2465183793	StillImage	image/jpeg	https://static.inaturalist.org/photos/56784956/original.jpg?1574474346	https://www.inaturalist.org/photos/56784956					2019-11-22T23:40:28Z	megnd		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	megnd
2465183793	StillImage	image/jpeg	https://static.inaturalist.org/photos/56784963/original.jpg?1574474353	https://www.inaturalist.org/photos/56784963					2019-11-22T23:40:28Z	megnd		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	megnd
2465183793	StillImage	image/jpeg	https://static.inaturalist.org/photos/56784949/original.jpg?1574474336	https://www.inaturalist.org/photos/56784949					2019-11-22T23:40:28Z	megnd		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	megnd
2460138624	StillImage	image/jpeg	https://static.inaturalist.org/photos/56574501/original.jpg?1574147520	https://www.inaturalist.org/photos/56574501					2019-11-19T07:05:05Z	em3192		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	em3192
2460128874	StillImage	image/jpeg	https://static.inaturalist.org/photos/56088855/original.jpeg?1573454670	https://www.inaturalist.org/photos/56088855					2019-11-05T16:42:04Z	wynaturalist		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	wynaturalist
2456549256	StillImage	image/jpeg	https://static.inaturalist.org/photos/56049912/original.jpeg?1573414778	https://www.inaturalist.org/photos/56049912					2014-09-29T03:50:23Z	cbquinn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	cbquinn
2456544973	StillImage	image/jpeg	https://static.inaturalist.org/photos/56050232/original.jpeg?1573415115	https://www.inaturalist.org/photos/56050232					2015-07-23T07:00:00Z	cbquinn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	cbquinn
2456539114	StillImage	image/jpeg	https://static.inaturalist.org/photos/55977203/original.jpeg?1573326410	https://www.inaturalist.org/photos/55977203					2015-09-23T15:48:04Z	cbquinn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	cbquinn
2456537004	StillImage	image/jpeg	https://static.inaturalist.org/photos/55977862/original.jpeg?1573326959	https://www.inaturalist.org/photos/55977862					2014-08-09T08:19:44Z	cbquinn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	cbquinn
2456530792	StillImage	image/jpeg	https://static.inaturalist.org/photos/55930717/original.jpeg?1573258210	https://www.inaturalist.org/photos/55930717					2015-03-17T05:42:36Z	cbquinn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	cbquinn
2456529193	StillImage	image/jpeg	https://static.inaturalist.org/photos/55929736/original.jpeg?1573257256	https://www.inaturalist.org/photos/55929736					2013-10-10T18:53:00Z	jaypower		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jaypower
2456529030	StillImage	image/jpeg	https://static.inaturalist.org/photos/55930230/original.jpeg?1573257652	https://www.inaturalist.org/photos/55930230					2015-08-11T07:00:00Z	cbquinn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	cbquinn
2456528288	StillImage	image/jpeg	https://static.inaturalist.org/photos/55930476/original.jpeg?1573257945	https://www.inaturalist.org/photos/55930476					2015-08-05T07:00:00Z	cbquinn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	cbquinn
2456527442	StillImage	image/jpeg	https://static.inaturalist.org/photos/55931141/original.jpeg?1573258713	https://www.inaturalist.org/photos/55931141					2014-08-29T06:00:50Z	cbquinn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	cbquinn
2456526909	StillImage	image/jpeg	https://static.inaturalist.org/photos/55931232/original.jpeg?1573258889	https://www.inaturalist.org/photos/55931232					2014-07-01T19:38:57Z	cbquinn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	cbquinn
2456525782	StillImage	image/jpeg	https://static.inaturalist.org/photos/55906378/original.jpeg?1573232651	https://www.inaturalist.org/photos/55906378					2013-11-08T07:17:35Z	jaypower		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jaypower
2456525723	StillImage	image/jpeg	https://static.inaturalist.org/photos/55906160/original.jpeg?1573232412	https://www.inaturalist.org/photos/55906160					2017-09-05T04:49:26Z	jaypower		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jaypower
2451752266	StillImage	image/jpeg	https://static.inaturalist.org/photos/55840937/original.jpeg?1573146714	https://www.inaturalist.org/photos/55840937					2014-04-10T05:20:17Z	jaypower		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jaypower
2451751703	StillImage	image/jpeg	https://static.inaturalist.org/photos/55841413/original.jpeg?1573147206	https://www.inaturalist.org/photos/55841413					2014-11-16T19:28:09Z	jaypower		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jaypower
2451751449	StillImage	image/jpeg	https://static.inaturalist.org/photos/55841544/original.jpeg?1573147389	https://www.inaturalist.org/photos/55841544					2014-05-29T19:59:19Z	jaypower		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jaypower
2451751280	StillImage	image/jpeg	https://static.inaturalist.org/photos/55843089/original.jpeg?1573149047	https://www.inaturalist.org/photos/55843089					2014-08-07T07:00:00Z	cbquinn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	cbquinn
2451741827	StillImage	image/jpeg	https://static.inaturalist.org/photos/55773261/original.jpeg?1573057621	https://www.inaturalist.org/photos/55773261					2014-08-26T07:21:38Z	cbquinn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	cbquinn
2451731734	StillImage	image/jpeg	https://static.inaturalist.org/photos/55707145/original.jpeg?1572976464	https://www.inaturalist.org/photos/55707145					2014-07-17T07:02:10Z	jaypower		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jaypower
2451731714	StillImage	image/jpeg	https://static.inaturalist.org/photos/55702592/original.jpeg?1572972172	https://www.inaturalist.org/photos/55702592					2014-03-19T01:06:16Z	jaypower		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jaypower
2451731061	StillImage	image/jpeg	https://static.inaturalist.org/photos/55704246/original.jpeg?1572973909	https://www.inaturalist.org/photos/55704246					2012-10-16T20:45:18Z	jaypower		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jaypower
2451731040	StillImage	image/jpeg	https://static.inaturalist.org/photos/55702024/original.jpeg?1572971736	https://www.inaturalist.org/photos/55702024					2017-04-10T22:01:13Z	jaypower		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jaypower
2451730372	StillImage	image/jpeg	https://static.inaturalist.org/photos/55701687/original.jpeg?1572971444	https://www.inaturalist.org/photos/55701687					2014-11-08T09:39:47Z	jaypower		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jaypower
2451730255	StillImage	image/jpeg	https://static.inaturalist.org/photos/55706248/original.jpeg?1572975713	https://www.inaturalist.org/photos/55706248					2016-09-14T02:55:54Z	jaypower		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jaypower
2451730042	StillImage	image/jpeg	https://static.inaturalist.org/photos/55703277/original.jpeg?1572972858	https://www.inaturalist.org/photos/55703277					2019-11-05T09:45:39Z	pbanfield		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	pbanfield
2451729735	StillImage	image/jpeg	https://static.inaturalist.org/photos/55705435/original.jpeg?1572974997	https://www.inaturalist.org/photos/55705435					2015-04-07T09:43:39Z	jaypower		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jaypower
2451700039	StillImage	image/jpeg	https://static.inaturalist.org/photos/55507566/original.jpeg?1572734652	https://www.inaturalist.org/photos/55507566					2019-11-02T10:00:38Z	stargravenmad		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	stargravenmad
2451587027	StillImage	image/jpeg	https://static.inaturalist.org/photos/46421605/original.jpg?1564345137	https://www.inaturalist.org/photos/46421605					2019-05-10T10:49:42Z	billnancylaframboise		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	billnancylaframboise
2451586524	StillImage	image/jpeg	https://static.inaturalist.org/photos/45667863/original.jpg?1563740220	https://www.inaturalist.org/photos/45667863					2004-04-17T18:18:29Z	Terry Sohl		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Terry Sohl
2447987444	StillImage	image/jpeg	https://static.inaturalist.org/photos/55279712/original.jpg?1572398562	https://www.inaturalist.org/photos/55279712					2017-06-08T08:15:38Z	Ronda Groom		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ronda Groom
2447987444	StillImage	image/jpeg	https://static.inaturalist.org/photos/55279711/original.jpg?1572398560	https://www.inaturalist.org/photos/55279711					2017-06-08T08:15:26Z	Ronda Groom		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ronda Groom
2447987444	StillImage	image/jpeg	https://static.inaturalist.org/photos/55279694/original.jpg?1572398547	https://www.inaturalist.org/photos/55279694					2017-06-08T08:13:34Z	Ronda Groom		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ronda Groom
2447987444	StillImage	image/jpeg	https://static.inaturalist.org/photos/55279715/original.jpg?1572398565	https://www.inaturalist.org/photos/55279715					2017-06-08T08:16:18Z	Ronda Groom		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ronda Groom
2445130860	StillImage	image/jpeg	https://static.inaturalist.org/photos/54437717/original.jpg?1571494418	https://www.inaturalist.org/photos/54437717					2019-08-21T19:55:35Z	cal_p		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	cal_p
2445061099	StillImage	image/jpeg	https://static.inaturalist.org/photos/54550944/original.jpg?1571598841	https://www.inaturalist.org/photos/54550944					2018-07-03T09:07:19Z	Gillian Mastromatteo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gillian Mastromatteo
2445036483	StillImage	image/jpeg	https://static.inaturalist.org/photos/54390591/original.jpg?1571429391	https://www.inaturalist.org/photos/54390591					2019-08-16T19:56:41Z	Jan López Dobrusin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jan López Dobrusin
2444963779	StillImage	image/jpeg	https://static.inaturalist.org/photos/54417959/original.jpg?1571459096	https://www.inaturalist.org/photos/54417959					2019-10-17T23:05:46Z	ericvvv		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ericvvv
2429619124	StillImage	image/jpeg	https://static.inaturalist.org/photos/54269687/original.jpg?1571270272	https://www.inaturalist.org/photos/54269687					2019-10-14T22:09:47Z	hanlowes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hanlowes
2429619124	StillImage	image/jpeg	https://static.inaturalist.org/photos/54269697/original.jpg?1571270281	https://www.inaturalist.org/photos/54269697					2019-10-14T22:09:47Z	hanlowes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hanlowes
2429619056	StillImage	image/jpeg	https://static.inaturalist.org/photos/54273246/original.jpeg?1571274993	https://www.inaturalist.org/photos/54273246					2017-10-08T11:32:26Z	jaypower		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jaypower
2429530310	StillImage	image/jpeg	https://static.inaturalist.org/photos/53709237/original.jpeg?1570688447	https://www.inaturalist.org/photos/53709237					2019-10-09T19:01:21Z	thanaelman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	thanaelman
2429530310	StillImage	image/jpeg	https://static.inaturalist.org/photos/53709217/original.jpeg?1570688391	https://www.inaturalist.org/photos/53709217					2019-10-09T19:01:34Z	thanaelman		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	thanaelman
2429392273	StillImage	image/jpeg	https://static.inaturalist.org/photos/53321407/original.jpeg?1570312536	https://www.inaturalist.org/photos/53321407					2019-09-29T19:55:00Z	kathleensh		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kathleensh
2429324142	StillImage	image/jpeg	https://static.inaturalist.org/photos/52919530/original.jpg?1569889380	https://www.inaturalist.org/photos/52919530					2019-10-01T00:21:32Z	petall		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	petall
2429318442	StillImage	image/jpeg	https://static.inaturalist.org/photos/52879962/original.jpg?1569861032	https://www.inaturalist.org/photos/52879962					2019-08-19T18:58:36Z	Jan López Dobrusin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jan López Dobrusin
2429318442	StillImage	image/jpeg	https://static.inaturalist.org/photos/52879989/original.jpg?1569861055	https://www.inaturalist.org/photos/52879989					2019-08-19T18:58:43Z	Jan López Dobrusin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jan López Dobrusin
2429318442	StillImage	image/jpeg	https://static.inaturalist.org/photos/52879992/original.jpg?1569861059	https://www.inaturalist.org/photos/52879992					2019-08-19T18:58:22Z	Jan López Dobrusin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jan López Dobrusin
2429318442	StillImage	image/jpeg	https://static.inaturalist.org/photos/52879995/original.jpg?1569861059	https://www.inaturalist.org/photos/52879995					2019-08-19T18:58:49Z	Jan López Dobrusin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jan López Dobrusin
